Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
22/02/15,Southampton,Liverpool,0,2,A,0,1,A,K Friend
22/02/15,Tottenham,West Ham,2,2,D,0,1,A,J Moss
28/02/15,Burnley,Swansea,0,1,A,0,0,D,J Moss
28/02/15,Man United,Sunderland,2,0,H,0,0,D,R East
28/02/15,Newcastle,Aston Villa,1,0,H,1,0,H,L Mason
28/02/15,Stoke,Hull,1,0,H,0,0,D,N Swarbrick
28/02/15,West Brom,Southampton,1,0,H,1,0,H,P Dowd
28/02/15,West Ham,Crystal Palace,1,3,A,0,1,A,M Dean
01/03/15,Arsenal,Everton,2,0,H,1,0,H,A Marriner
01/03/15,Liverpool,Man City,2,1,H,1,1,D,M Clattenburg
03/03/15,Aston Villa,West Brom,2,1,H,1,0,H,J Moss
03/03/15,Hull,Sunderland,1,1,D,1,0,H,M Dean
03/03/15,Southampton,Crystal Palace,1,0,H,0,0,D,M Atkinson
04/03/15,Liverpool,Burnley,2,0,H,1,0,H,L Mason
04/03/15,Man City,Leicester,2,0,H,1,0,H,R Madley
04/03/15,Newcastle,Man United,0,1,A,0,0,D,A Taylor
04/03/15,QPR,Arsenal,1,2,A,0,0,D,K Friend
04/03/15,Stoke,Everton,2,0,H,1,0,H,M Clattenburg
04/03/15,Tottenham,Swansea,3,2,H,1,1,D,M Oliver
04/03/15,West Ham,Chelsea,0,1,A,0,1,A,A Marriner
07/03/15,QPR,Tottenham,1,2,A,0,1,A,C Pawson
14/03/15,Arsenal,West Ham,3,0,H,1,0,H,A Taylor
14/03/15,Burnley,Man City,1,0,H,0,0,D,A Marriner
14/03/15,Crystal Palace,QPR,3,1,H,3,0,H,L Mason
14/03/15,Leicester,Hull,0,0,D,0,0,D,J Moss
14/03/15,Sunderland,Aston Villa,0,4,A,0,4,A,N Swarbrick
14/03/15,West Brom,Stoke,1,0,H,1,0,H,M Oliver
15/03/15,Chelsea,Southampton,1,1,D,1,1,D,M Dean
15/03/15,Everton,Newcastle,3,0,H,1,0,H,M Atkinson
15/03/15,Man United,Tottenham,3,0,H,3,0,H,M Clattenburg
16/03/15,Swansea,Liverpool,0,1,A,0,0,D,R East
21/03/15,Aston Villa,Swansea,0,1,A,0,0,D,R Madley
21/03/15,Man City,West Brom,3,0,H,2,0,H,N Swarbrick
21/03/15,Newcastle,Arsenal,1,2,A,0,2,A,M Jones
21/03/15,Southampton,Burnley,2,0,H,1,0,H,R East
21/03/15,Stoke,Crystal Palace,1,2,A,1,2,A,A Marriner
21/03/15,Tottenham,Leicester,4,3,H,2,1,H,M Dean
21/03/15,West Ham,Sunderland,1,0,H,0,0,D,L Mason
22/03/15,Hull,Chelsea,2,3,A,2,2,D,M Oliver
22/03/15,Liverpool,Man United,1,2,A,0,1,A,M Atkinson
22/03/15,QPR,Everton,1,2,A,0,1,A,J Moss
04/04/15,Arsenal,Liverpool,4,1,H,3,0,H,A Taylor
04/04/15,Chelsea,Stoke,2,1,H,1,1,D,J Moss
04/04/15,Everton,Southampton,1,0,H,1,0,H,L Mason
04/04/15,Leicester,West Ham,2,1,H,1,1,D,M Clattenburg
04/04/15,Man United,Aston Villa,3,1,H,1,0,H,R East
04/04/15,Swansea,Hull,3,1,H,2,0,H,A Marriner
04/04/15,West Brom,QPR,1,4,A,0,3,A,L Probert
05/04/15,Burnley,Tottenham,0,0,D,0,0,D,M Atkinson
05/04/15,Sunderland,Newcastle,1,0,H,1,0,H,M Dean
06/04/15,Crystal Palace,Man City,2,1,H,1,0,H,M Oliver
07/04/15,Aston Villa,QPR,3,3,D,2,1,H,C Pawson
11/04/15,Burnley,Arsenal,0,1,A,0,1,A,M Dean
11/04/15,Southampton,Hull,2,0,H,0,0,D,K Friend
11/04/15,Sunderland,Crystal Palace,1,4,A,0,0,D,A Taylor
11/04/15,Swansea,Everton,1,1,D,0,1,A,M Oliver
11/04/15,Tottenham,Aston Villa,0,1,A,0,1,A,L Probert
11/04/15,West Brom,Leicester,2,3,A,2,1,H,M Atkinson
11/04/15,West Ham,Stoke,1,1,D,1,0,H,R East
12/04/15,Man United,Man City,4,2,H,2,1,H,M Clattenburg
12/04/15,QPR,Chelsea,0,1,A,0,0,D,A Marriner
13/04/15,Liverpool,Newcastle,2,0,H,1,0,H,L Mason
18/04/15,Chelsea,Man United,1,0,H,1,0,H,M Dean
18/04/15,Crystal Palace,West Brom,0,2,A,0,1,A,J Moss
18/04/15,Everton,Burnley,1,0,H,1,0,H,M Jones
18/04/15,Leicester,Swansea,2,0,H,1,0,H,L Probert
18/04/15,Stoke,Southampton,2,1,H,0,1,A,M Clattenburg
19/04/15,Man City,West Ham,2,0,H,2,0,H,A Taylor
19/04/15,Newcastle,Tottenham,1,3,A,0,1,A,K Friend
25/04/15,Burnley,Leicester,0,1,A,0,0,D,A Taylor
25/04/15,Crystal Palace,Hull,0,2,A,0,0,D,M Clattenburg
25/04/15,Man City,Aston Villa,3,2,H,1,0,H,M Dean
25/04/15,Newcastle,Swansea,2,3,A,1,1,D,N Swarbrick
25/04/15,QPR,West Ham,0,0,D,0,0,D,M Jones
25/04/15,Southampton,Tottenham,2,2,D,1,1,D,J Moss
25/04/15,Stoke,Sunderland,1,1,D,1,1,D,M Atkinson
25/04/15,West Brom,Liverpool,0,0,D,0,0,D,R East
26/04/15,Arsenal,Chelsea,0,0,D,0,0,D,M Oliver
26/04/15,Everton,Man United,3,0,H,2,0,H,A Marriner
28/04/15,Hull,Liverpool,1,0,H,1,0,H,L Probert
29/04/15,Leicester,Chelsea,1,3,A,1,0,H,M Clattenburg
02/05/15,Aston Villa,Everton,3,2,H,2,0,H,M Clattenburg
02/05/15,Leicester,Newcastle,3,0,H,2,0,H,M Dean
02/05/15,Liverpool,QPR,2,1,H,1,0,H,M Atkinson
02/05/15,Man United,West Brom,0,1,A,0,0,D,A Taylor
02/05/15,Sunderland,Southampton,2,1,H,1,1,D,M Jones
02/05/15,Swansea,Stoke,2,0,H,0,0,D,C Pawson
02/05/15,West Ham,Burnley,1,0,H,1,0,H,J Moss
03/05/15,Chelsea,Crystal Palace,1,0,H,1,0,H,K Friend
03/05/15,Tottenham,Man City,0,1,A,0,1,A,A Marriner
04/05/15,Hull,Arsenal,1,3,A,0,3,A,L Mason
09/05/15,Aston Villa,West Ham,1,0,H,1,0,H,L Mason
09/05/15,Crystal Palace,Man United,1,2,A,0,1,A,M Oliver
09/05/15,Everton,Sunderland,0,2,A,0,0,D,L Probert
09/05/15,Hull,Burnley,0,1,A,0,0,D,M Atkinson
09/05/15,Leicester,Southampton,2,0,H,2,0,H,R East
09/05/15,Newcastle,West Brom,1,1,D,1,1,D,C Foy
09/05/15,Stoke,Tottenham,3,0,H,2,0,H,M Clattenburg
10/05/15,Chelsea,Liverpool,1,1,D,1,1,D,A Marriner
10/05/15,Man City,QPR,6,0,H,2,0,H,M Dean
11/05/15,Arsenal,Swansea,0,1,A,0,0,D,K Friend
16/05/15,Burnley,Stoke,0,0,D,0,0,D,M Oliver
16/05/15,Liverpool,Crystal Palace,1,3,A,1,1,D,J Moss
16/05/15,QPR,Newcastle,2,1,H,0,1,A,L Probert
16/05/15,Southampton,Aston Villa,6,1,H,5,1,H,R Madley
16/05/15,Sunderland,Leicester,0,0,D,0,0,D,M Atkinson
16/05/15,Tottenham,Hull,2,0,H,0,0,D,A Taylor
16/05/15,West Ham,Everton,1,2,A,0,0,D,K Friend
17/05/15,Man United,Arsenal,1,1,D,1,0,H,M Dean
17/05/15,Swansea,Man City,2,4,A,1,2,A,M Clattenburg
18/05/15,West Brom,Chelsea,3,0,H,1,0,H,M Jones
20/05/15,Arsenal,Sunderland,0,0,D,0,0,D,A Taylor
24/05/15,Arsenal,West Brom,4,1,H,4,0,H,R Madley
24/05/15,Aston Villa,Burnley,0,1,A,0,1,A,M Jones
24/05/15,Chelsea,Sunderland,3,1,H,1,1,D,L Mason
24/05/15,Crystal Palace,Swansea,1,0,H,0,0,D,C Pawson
24/05/15,Everton,Tottenham,0,1,A,0,1,A,J Moss
24/05/15,Hull,Man United,0,0,D,0,0,D,L Probert
24/05/15,Leicester,QPR,5,1,H,2,0,H,M Oliver
24/05/15,Man City,Southampton,2,0,H,1,0,H,C Foy
24/05/15,Newcastle,West Ham,2,0,H,0,0,D,M Atkinson
24/05/15,Stoke,Liverpool,6,1,H,5,0,H,A Taylor
