Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
11/01/2020,Leicester,Southampton,1,2,A,1,1,D,L Mason
11/01/2020,Man United,Norwich,4,0,H,1,0,H,A Taylor
11/01/2020,Wolves,Newcastle,1,1,D,1,1,D,P Bankes
11/01/2020,Tottenham,Liverpool,0,1,A,0,1,A,M Atkinson
12/01/2020,Bournemouth,Watford,0,3,A,0,1,A,M Dean
12/01/2020,Aston Villa,Man City,1,6,A,0,4,A,J Moss
18/01/2020,Watford,Tottenham,0,0,D,0,0,D,M Oliver
18/01/2020,Arsenal,Sheffield United,1,1,D,1,0,H,M Dean
18/01/2020,Brighton,Aston Villa,1,1,D,1,0,H,A Madley
18/01/2020,Man City,Crystal Palace,2,2,D,0,1,A,S Scott
18/01/2020,Norwich,Bournemouth,1,0,H,1,0,H,P Tierney
18/01/2020,Southampton,Wolves,2,3,A,2,0,H,D England
18/01/2020,West Ham,Everton,1,1,D,1,1,D,A Marriner
18/01/2020,Newcastle,Chelsea,1,0,H,0,0,D,C Kavanagh
19/01/2020,Burnley,Leicester,2,1,H,0,1,A,A Taylor
19/01/2020,Liverpool,Man United,2,0,H,1,0,H,C Pawson
21/01/2020,Aston Villa,Watford,2,1,H,0,1,A,M Atkinson
21/01/2020,Bournemouth,Brighton,3,1,H,2,0,H,K Friend
21/01/2020,Crystal Palace,Southampton,0,2,A,0,1,A,A Marriner
21/01/2020,Everton,Newcastle,2,2,D,1,0,H,S Hooper
21/01/2020,Sheffield United,Man City,0,1,A,0,0,D,L Mason
21/01/2020,Chelsea,Arsenal,2,2,D,1,0,H,S Attwell
22/01/2020,Leicester,West Ham,4,1,H,2,0,H,D Coote
22/01/2020,Tottenham,Norwich,2,1,H,1,0,H,C Kavanagh
22/01/2020,Man United,Burnley,0,2,A,0,1,A,J Moss
23/01/2020,Wolves,Liverpool,1,2,A,0,1,A,M Oliver
29/01/2020,West Ham,Liverpool,0,2,A,0,1,A,J Moss
01/02/2020,Leicester,Chelsea,2,2,D,0,0,D,L Mason
01/02/2020,Bournemouth,Aston Villa,2,1,H,2,0,H,A Taylor
01/02/2020,Crystal Palace,Sheffield United,0,1,A,0,0,D,A Madley
01/02/2020,Liverpool,Southampton,4,0,H,0,0,D,K Friend
01/02/2020,Newcastle,Norwich,0,0,D,0,0,D,M Atkinson
01/02/2020,Watford,Everton,2,3,A,2,2,D,C Pawson
01/02/2020,West Ham,Brighton,3,3,D,2,0,H,M Oliver
01/02/2020,Man United,Wolves,0,0,D,0,0,D,P Tierney
02/02/2020,Burnley,Arsenal,0,0,D,0,0,D,C Kavanagh
02/02/2020,Tottenham,Man City,2,0,H,0,0,D,M Dean
08/02/2020,Everton,Crystal Palace,3,1,H,1,0,H,D Coote
08/02/2020,Brighton,Watford,1,1,D,0,1,A,K Friend
09/02/2020,Sheffield United,Bournemouth,2,1,H,1,1,D,J Moss
14/02/2020,Wolves,Leicester,0,0,D,0,0,D,M Dean
15/02/2020,Southampton,Burnley,1,2,A,1,1,D,S Hooper
15/02/2020,Norwich,Liverpool,0,1,A,0,0,D,S Attwell
16/02/2020,Aston Villa,Tottenham,2,3,A,1,2,A,M Atkinson
16/02/2020,Arsenal,Newcastle,4,0,H,0,0,D,L Mason
17/02/2020,Chelsea,Man United,0,2,A,0,1,A,A Taylor
19/02/2020,Man City,West Ham,2,0,H,1,0,H,K Friend
22/02/2020,Chelsea,Tottenham,2,1,H,1,0,H,M Oliver
22/02/2020,Burnley,Bournemouth,3,0,H,0,0,D,M Dean
22/02/2020,Crystal Palace,Newcastle,1,0,H,1,0,H,P Bankes
22/02/2020,Sheffield United,Brighton,1,1,D,1,1,D,G Scott
22/02/2020,Southampton,Aston Villa,2,0,H,1,0,H,C Pawson
22/02/2020,Leicester,Man City,0,1,A,0,0,D,P Tierney
23/02/2020,Man United,Watford,3,0,H,1,0,H,M Atkinson
23/02/2020,Wolves,Norwich,3,0,H,2,0,H,C Kavanagh
23/02/2020,Arsenal,Everton,3,2,H,2,2,D,S Attwell
24/02/2020,Liverpool,West Ham,3,2,H,1,1,D,J Moss
28/02/2020,Norwich,Leicester,1,0,H,0,0,D,C Pawson
29/02/2020,Brighton,Crystal Palace,0,1,A,0,0,D,M Atkinson
29/02/2020,Bournemouth,Chelsea,2,2,D,0,1,A,A Marriner
29/02/2020,Newcastle,Burnley,0,0,D,0,0,D,A Madley
29/02/2020,West Ham,Southampton,3,1,H,2,1,H,A Taylor
29/02/2020,Watford,Liverpool,3,0,H,0,0,D,M Oliver
01/03/2020,Everton,Man United,1,1,D,1,1,D,C Kavanagh
01/03/2020,Tottenham,Wolves,2,3,A,2,1,H,S Attwell
07/03/2020,Liverpool,Bournemouth,2,1,H,2,1,H,P Tierney
07/03/2020,Arsenal,West Ham,1,0,H,0,0,D,M Atkinson
07/03/2020,Crystal Palace,Watford,1,0,H,1,0,H,A Taylor
07/03/2020,Sheffield United,Norwich,1,0,H,1,0,H,S Hooper
07/03/2020,Southampton,Newcastle,0,1,A,0,0,D,G Scott
07/03/2020,Wolves,Brighton,0,0,D,0,0,D,A Marriner
07/03/2020,Burnley,Tottenham,1,1,D,1,0,H,J Moss
08/03/2020,Chelsea,Everton,4,0,H,2,0,H,K Friend
08/03/2020,Man United,Man City,2,0,H,1,0,H,M Dean
09/03/2020,Leicester,Aston Villa,4,0,H,1,0,H,M Oliver
17/06/2020,Aston Villa,Sheffield United,0,0,D,0,0,D,M Oliver
17/06/2020,Man City,Arsenal,3,0,H,1,0,H,A Taylor
19/06/2020,Norwich,Southampton,0,3,A,0,0,D,K Friend
19/06/2020,Tottenham,Man United,1,1,D,1,0,H,J Moss
20/06/2020,Watford,Leicester,1,1,D,0,0,D,C Pawson
20/06/2020,Brighton,Arsenal,2,1,H,0,0,D,M Atkinson
20/06/2020,West Ham,Wolves,0,2,A,0,0,D,A Taylor
20/06/2020,Bournemouth,Crystal Palace,0,2,A,0,2,A,S Attwell
21/06/2020,Newcastle,Sheffield United,3,0,H,0,0,D,D Coote
21/06/2020,Aston Villa,Chelsea,1,2,A,1,0,H,P Tierney
21/06/2020,Everton,Liverpool,0,0,D,0,0,D,M Dean
22/06/2020,Man City,Burnley,5,0,H,3,0,H,A Marriner
23/06/2020,Leicester,Brighton,0,0,D,0,0,D,L Mason
23/06/2020,Tottenham,West Ham,2,0,H,0,0,D,C Pawson
24/06/2020,Man United,Sheffield United,3,0,H,2,0,H,A Taylor
24/06/2020,Newcastle,Aston Villa,1,1,D,0,0,D,C Kavanagh
24/06/2020,Norwich,Everton,0,1,A,0,0,D,A Madley
24/06/2020,Wolves,Bournemouth,1,0,H,0,0,D,M Oliver
24/06/2020,Liverpool,Crystal Palace,4,0,H,2,0,H,M Atkinson
25/06/2020,Burnley,Watford,1,0,H,0,0,D,M Dean
25/06/2020,Southampton,Arsenal,0,2,A,0,1,A,G Scott
25/06/2020,Chelsea,Man City,2,1,H,1,0,H,S Attwell
27/06/2020,Aston Villa,Wolves,0,1,A,0,0,D,C Pawson
28/06/2020,Watford,Southampton,1,3,A,0,1,A,M Oliver
29/06/2020,Crystal Palace,Burnley,0,1,A,0,0,D,S Hooper
30/06/2020,Brighton,Man United,0,3,A,0,2,A,A Marriner
01/07/2020,Arsenal,Norwich,4,0,H,2,0,H,P Bankes
01/07/2020,Bournemouth,Newcastle,1,4,A,0,2,A,K Friend
01/07/2020,Everton,Leicester,2,1,H,2,0,H,D Coote
01/07/2020,West Ham,Chelsea,3,2,H,1,1,D,M Atkinson
02/07/2020,Sheffield United,Tottenham,3,1,H,1,0,H,C Kavanagh
02/07/2020,Man City,Liverpool,4,0,H,3,0,H,A Taylor
04/07/2020,Norwich,Brighton,0,1,A,0,1,A,S Attwell
04/07/2020,Leicester,Crystal Palace,3,0,H,0,0,D,J Moss
04/07/2020,Man United,Bournemouth,5,2,H,3,1,H,M Dean
04/07/2020,Wolves,Arsenal,0,2,A,0,1,A,M Oliver
04/07/2020,Chelsea,Watford,3,0,H,2,0,H,K Friend
05/07/2020,Burnley,Sheffield United,1,1,D,1,0,H,P Bankes
05/07/2020,Newcastle,West Ham,2,2,D,1,1,D,C Pawson
05/07/2020,Liverpool,Aston Villa,2,0,H,0,0,D,P Tierney
05/07/2020,Southampton,Man City,1,0,H,1,0,H,A Marriner
06/07/2020,Tottenham,Everton,1,0,H,1,0,H,G Scott
07/07/2020,Crystal Palace,Chelsea,2,3,A,1,2,A,D Coote
07/07/2020,Watford,Norwich,2,1,H,1,1,D,A Taylor
07/07/2020,Arsenal,Leicester,1,1,D,1,0,H,C Kavanagh
08/07/2020,Man City,Newcastle,5,0,H,2,0,H,A Madley
08/07/2020,Sheffield United,Wolves,1,0,H,0,0,D,M Atkinson
08/07/2020,West Ham,Burnley,0,1,A,0,1,A,M Oliver
08/07/2020,Brighton,Liverpool,1,3,A,1,2,A,C Pawson
09/07/2020,Bournemouth,Tottenham,0,0,D,0,0,D,P Tierney
09/07/2020,Everton,Southampton,1,1,D,1,1,D,L Mason
09/07/2020,Aston Villa,Man United,0,3,A,0,2,A,J Moss
11/07/2020,Norwich,West Ham,0,4,A,0,2,A,K Friend
11/07/2020,Watford,Newcastle,2,1,H,0,1,A,C Pawson
11/07/2020,Liverpool,Burnley,1,1,D,1,0,H,D Coote
11/07/2020,Sheffield United,Chelsea,3,0,H,2,0,H,A Marriner
11/07/2020,Brighton,Man City,0,5,A,0,2,A,G Scott
12/07/2020,Wolves,Everton,3,0,H,1,0,H,A Taylor
12/07/2020,Aston Villa,Crystal Palace,2,0,H,1,0,H,M Atkinson
12/07/2020,Tottenham,Arsenal,2,1,H,1,1,D,M Oliver
12/07/2020,Bournemouth,Leicester,4,1,H,0,1,A,S Attwell
13/07/2020,Man United,Southampton,2,2,D,2,1,H,C Kavanagh
14/07/2020,Chelsea,Norwich,1,0,H,1,0,H,J Moss
15/07/2020,Burnley,Wolves,1,1,D,0,0,D,M Dean
15/07/2020,Man City,Bournemouth,2,1,H,2,0,H,L Mason
15/07/2020,Newcastle,Tottenham,1,3,A,0,1,A,D Coote
15/07/2020,Arsenal,Liverpool,2,1,H,2,1,H,P Tierney
16/07/2020,Everton,Aston Villa,1,1,D,0,0,D,A Taylor
16/07/2020,Leicester,Sheffield United,2,0,H,1,0,H,M Oliver
16/07/2020,Crystal Palace,Man United,0,2,A,0,1,A,G Scott
16/07/2020,Southampton,Brighton,1,1,D,0,1,A,A Marriner
17/07/2020,West Ham,Watford,3,1,H,3,0,H,M Atkinson
18/07/2020,Norwich,Burnley,0,2,A,0,1,A,K Friend
19/07/2020,Bournemouth,Southampton,0,2,A,0,1,A,C Pawson
19/07/2020,Tottenham,Leicester,3,0,H,3,0,H,A Taylor
20/07/2020,Brighton,Newcastle,0,0,D,0,0,D,S Hooper
20/07/2020,Sheffield United,Everton,0,1,A,0,0,D,S Attwell
20/07/2020,Wolves,Crystal Palace,2,0,H,1,0,H,P Bankes
21/07/2020,Watford,Man City,0,4,A,0,2,A,M Oliver
21/07/2020,Aston Villa,Arsenal,1,0,H,1,0,H,C Kavanagh
22/07/2020,Man United,West Ham,1,1,D,0,1,A,P Tierney
22/07/2020,Liverpool,Chelsea,5,3,H,3,1,H,A Marriner
26/07/2020,Arsenal,Watford,3,2,H,3,1,H,M Dean
26/07/2020,Burnley,Brighton,1,2,A,1,1,D,J Moss
26/07/2020,Chelsea,Wolves,2,0,H,2,0,H,S Attwell
26/07/2020,Crystal Palace,Tottenham,1,1,D,0,1,A,A Marriner
26/07/2020,Everton,Bournemouth,1,3,A,1,2,A,C Kavanagh
26/07/2020,Leicester,Man United,0,2,A,0,0,D,M Atkinson
26/07/2020,Man City,Norwich,5,0,H,2,0,H,C Pawson
26/07/2020,Newcastle,Liverpool,1,3,A,1,1,D,A Taylor
26/07/2020,Southampton,Sheffield United,3,1,H,0,1,A,P Bankes
26/07/2020,West Ham,Aston Villa,1,1,D,0,0,D,M Oliver
