Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
23/09/06,Reading,Man United,1,1,D,0,0,D,P Walton
23/09/06,Wigan,Watford,1,1,D,1,0,H,R Styles
24/09/06,Newcastle,Everton,1,1,D,1,1,D,S Bennett
25/09/06,Portsmouth,Bolton,0,1,A,0,1,A,U Rennie
30/09/06,Bolton,Liverpool,2,0,H,1,0,H,P Dowd
30/09/06,Charlton,Arsenal,1,2,A,1,1,D,M Clattenburg
30/09/06,Chelsea,Aston Villa,1,1,D,1,1,D,G Poll
30/09/06,Everton,Man City,1,1,D,1,0,H,A Marriner
30/09/06,Sheffield United,Middlesbrough,2,1,H,1,0,H,P Walton
01/10/06,Blackburn,Wigan,2,1,H,1,1,D,H Webb
01/10/06,Man United,Newcastle,2,0,H,1,0,H,M Dean
01/10/06,Tottenham,Portsmouth,2,1,H,2,1,H,C Foy
01/10/06,West Ham,Reading,0,1,A,0,1,A,U Rennie
02/10/06,Watford,Fulham,3,3,D,1,0,H,M Riley
14/10/06,Arsenal,Watford,3,0,H,2,0,H,H Webb
14/10/06,Aston Villa,Tottenham,1,1,D,0,0,D,M Atkinson
14/10/06,Liverpool,Blackburn,1,1,D,0,1,A,M Clattenburg
14/10/06,Man City,Sheffield United,0,0,D,0,0,D,M Dean
14/10/06,Middlesbrough,Everton,2,1,H,1,0,H,M Halsey
14/10/06,Portsmouth,West Ham,2,0,H,1,0,H,G Poll
14/10/06,Reading,Chelsea,0,1,A,0,1,A,M Riley
14/10/06,Wigan,Man United,1,3,A,1,0,H,S Bennett
15/10/06,Newcastle,Bolton,1,2,A,1,0,H,A Wiley
16/10/06,Fulham,Charlton,2,1,H,0,0,D,R Styles
21/10/06,Aston Villa,Fulham,1,1,D,1,1,D,C Foy
21/10/06,Charlton,Watford,0,0,D,0,0,D,L Mason
21/10/06,Chelsea,Portsmouth,2,1,H,0,0,D,M Clattenburg
21/10/06,Everton,Sheffield United,2,0,H,2,0,H,D Gallagher
21/10/06,Wigan,Man City,4,0,H,2,0,H,P Dowd
22/10/06,Blackburn,Bolton,0,1,A,0,0,D,M Dean
22/10/06,Man United,Liverpool,2,0,H,1,0,H,G Poll
22/10/06,Middlesbrough,Newcastle,1,0,H,0,0,D,M Atkinson
22/10/06,Reading,Arsenal,0,4,A,0,2,A,A Wiley
22/10/06,Tottenham,West Ham,1,0,H,1,0,H,S Bennett
28/10/06,Arsenal,Everton,1,1,D,0,1,A,M Riley
28/10/06,Bolton,Man United,0,4,A,0,2,A,R Styles
28/10/06,Fulham,Wigan,0,1,A,0,0,D,G Poll
28/10/06,Liverpool,Aston Villa,3,1,H,3,0,H,S Bennett
28/10/06,Newcastle,Charlton,0,0,D,0,0,D,M Dean
28/10/06,Portsmouth,Reading,3,1,H,1,0,H,P Dowd
28/10/06,Sheffield United,Chelsea,0,2,A,0,1,A,M Atkinson
28/10/06,Watford,Tottenham,0,0,D,0,0,D,U Rennie
29/10/06,West Ham,Blackburn,2,1,H,1,0,H,A Wiley
30/10/06,Man City,Middlesbrough,1,0,H,1,0,H,H Webb
04/11/06,Bolton,Wigan,0,1,A,0,0,D,M Clattenburg
04/11/06,Charlton,Man City,1,0,H,1,0,H,C Foy
04/11/06,Fulham,Everton,1,0,H,0,0,D,M Atkinson
04/11/06,Liverpool,Reading,2,0,H,1,0,H,U Rennie
04/11/06,Man United,Portsmouth,3,0,H,2,0,H,M Dean
04/11/06,Newcastle,Sheffield United,0,1,A,0,0,D,S Bennett
04/11/06,Watford,Middlesbrough,2,0,H,1,0,H,D Gallagher
05/11/06,Aston Villa,Blackburn,2,0,H,1,0,H,H Webb
05/11/06,Tottenham,Chelsea,2,1,H,1,1,D,G Poll
05/11/06,West Ham,Arsenal,1,0,H,0,0,D,R Styles
11/11/06,Blackburn,Man United,0,1,A,0,0,D,M Riley
11/11/06,Chelsea,Watford,4,0,H,2,0,H,H Webb
11/11/06,Everton,Aston Villa,0,1,A,0,1,A,P Dowd
11/11/06,Man City,Newcastle,0,0,D,0,0,D,G Poll
11/11/06,Middlesbrough,West Ham,1,0,H,0,0,D,M Halsey
11/11/06,Portsmouth,Fulham,1,1,D,0,0,D,S Bennett
11/11/06,Sheffield United,Bolton,2,2,D,0,1,A,A Wiley
11/11/06,Wigan,Charlton,3,2,H,2,0,H,D Gallagher
12/11/06,Arsenal,Liverpool,3,0,H,1,0,H,M Clattenburg
12/11/06,Reading,Tottenham,3,1,H,2,1,H,R Styles
18/11/06,Arsenal,Newcastle,1,1,D,0,1,A,M Atkinson
18/11/06,Chelsea,West Ham,1,0,H,1,0,H,M Dean
18/11/06,Everton,Bolton,1,0,H,0,0,D,U Rennie
18/11/06,Man City,Fulham,3,1,H,3,0,H,A Wiley
18/11/06,Middlesbrough,Liverpool,0,0,D,0,0,D,L Mason
18/11/06,Portsmouth,Watford,2,1,H,1,1,D,C Foy
18/11/06,Reading,Charlton,2,0,H,1,0,H,G Poll
18/11/06,Sheffield United,Man United,1,2,A,1,1,D,M Clattenburg
19/11/06,Blackburn,Tottenham,1,1,D,1,0,H,P Dowd
19/11/06,Wigan,Aston Villa,0,0,D,0,0,D,S Bennett
25/11/06,Aston Villa,Middlesbrough,1,1,D,1,1,D,P Walton
25/11/06,Bolton,Arsenal,3,1,H,2,1,H,M Dean
25/11/06,Charlton,Everton,1,1,D,0,0,D,A Wiley
25/11/06,Fulham,Reading,0,1,A,0,1,A,D Gallagher
25/11/06,Liverpool,Man City,1,0,H,0,0,D,R Styles
25/11/06,West Ham,Sheffield United,1,0,H,1,0,H,M Riley
26/11/06,Man United,Chelsea,1,1,D,1,0,H,H Webb
26/11/06,Newcastle,Portsmouth,1,0,H,0,0,D,M Halsey
26/11/06,Tottenham,Wigan,3,1,H,2,1,H,M Clattenburg
28/11/06,Watford,Sheffield United,0,1,A,0,0,D,M Atkinson
29/11/06,Aston Villa,Man City,1,3,A,0,2,A,M Dean
29/11/06,Bolton,Chelsea,0,1,A,0,1,A,S Bennett
29/11/06,Fulham,Arsenal,2,1,H,2,1,H,H Webb
29/11/06,Liverpool,Portsmouth,0,0,D,0,0,D,A Wiley
29/11/06,Man United,Everton,3,0,H,1,0,H,M Halsey
02/12/06,Arsenal,Tottenham,3,0,H,2,0,H,G Poll
02/12/06,Blackburn,Fulham,2,0,H,2,0,H,S Bennett
02/12/06,Middlesbrough,Man United,1,2,A,0,1,A,C Foy
02/12/06,Portsmouth,Aston Villa,2,2,D,0,1,A,U Rennie
02/12/06,Reading,Bolton,1,0,H,1,0,H,A Wiley
02/12/06,Sheffield United,Charlton,2,1,H,0,1,A,P Dowd
02/12/06,Wigan,Liverpool,0,4,A,0,4,A,M Riley
03/12/06,Everton,West Ham,2,0,H,0,0,D,M Atkinson
04/12/06,Man City,Watford,0,0,D,0,0,D,M Clattenburg
05/12/06,Charlton,Blackburn,1,0,H,0,0,D,C Foy
05/12/06,Tottenham,Middlesbrough,2,1,H,0,0,D,M Halsey
06/12/06,Newcastle,Reading,3,2,H,1,2,A,R Styles
06/12/06,West Ham,Wigan,0,2,A,0,0,D,A Wiley
09/12/06,Blackburn,Newcastle,1,3,A,0,2,A,D Gallagher
09/12/06,Bolton,West Ham,4,0,H,1,0,H,H Webb
09/12/06,Liverpool,Fulham,4,0,H,0,0,D,U Rennie
09/12/06,Man United,Man City,3,1,H,2,0,H,G Poll
09/12/06,Middlesbrough,Wigan,1,1,D,0,1,A,S Bennett
09/12/06,Portsmouth,Everton,2,0,H,2,0,H,M Clattenburg
09/12/06,Tottenham,Charlton,5,1,H,2,1,H,M Dean
09/12/06,Watford,Reading,0,0,D,0,0,D,C Foy
10/12/06,Chelsea,Arsenal,1,1,D,0,0,D,A Wiley
11/12/06,Sheffield United,Aston Villa,2,2,D,0,1,A,M Halsey
13/12/06,Chelsea,Newcastle,1,0,H,0,0,D,P Dowd
13/12/06,Wigan,Arsenal,0,1,A,0,0,D,R Styles
16/12/06,Arsenal,Portsmouth,2,2,D,0,1,A,S Bennett
16/12/06,Aston Villa,Bolton,0,1,A,0,0,D,M Clattenburg
16/12/06,Charlton,Liverpool,0,3,A,0,1,A,H Webb
16/12/06,Newcastle,Watford,2,1,H,0,0,D,M Atkinson
16/12/06,Reading,Blackburn,1,2,A,1,0,H,G Poll
16/12/06,Wigan,Sheffield United,0,1,A,0,1,A,P Walton
17/12/06,Everton,Chelsea,2,3,A,1,0,H,M Halsey
17/12/06,Man City,Tottenham,1,2,A,0,2,A,R Styles
17/12/06,West Ham,Man United,1,0,H,0,0,D,P Dowd
18/12/06,Fulham,Middlesbrough,2,1,H,2,0,H,M Dean
23/12/06,Arsenal,Blackburn,6,2,H,3,1,H,H Webb
23/12/06,Aston Villa,Man United,0,3,A,0,0,D,S Bennett
23/12/06,Fulham,West Ham,0,0,D,0,0,D,C Foy
23/12/06,Liverpool,Watford,2,0,H,0,0,D,P Dowd
23/12/06,Man City,Bolton,0,2,A,0,2,A,M Riley
23/12/06,Middlesbrough,Charlton,2,0,H,1,0,H,R Styles
23/12/06,Newcastle,Tottenham,3,1,H,3,1,H,A Wiley
23/12/06,Portsmouth,Sheffield United,3,1,H,0,1,A,G Poll
23/12/06,Reading,Everton,0,2,A,0,1,A,S Tanner
23/12/06,Wigan,Chelsea,2,3,A,1,2,A,M Dean
26/12/06,Blackburn,Liverpool,1,0,H,0,0,D,R Styles
26/12/06,Bolton,Newcastle,2,1,H,1,1,D,H Webb
26/12/06,Chelsea,Reading,2,2,D,1,0,H,A Wiley
26/12/06,Everton,Middlesbrough,0,0,D,0,0,D,P Dowd
26/12/06,Man United,Wigan,3,1,H,0,0,D,M Riley
26/12/06,Sheffield United,Man City,0,1,A,0,0,D,M Clattenburg
26/12/06,Tottenham,Aston Villa,2,1,H,0,0,D,U Rennie
26/12/06,Watford,Arsenal,1,2,A,1,1,D,M Dean
26/12/06,West Ham,Portsmouth,1,2,A,0,2,A,M Atkinson
27/12/06,Charlton,Fulham,2,2,D,2,1,H,G Poll
30/12/06,Blackburn,Middlesbrough,2,1,H,1,0,H,M Atkinson
30/12/06,Bolton,Portsmouth,3,2,H,2,1,H,P Walton
30/12/06,Charlton,Aston Villa,2,1,H,0,1,A,R Styles
30/12/06,Chelsea,Fulham,2,2,D,1,1,D,H Webb
30/12/06,Everton,Newcastle,3,0,H,1,0,H,D Gallagher
30/12/06,Man United,Reading,3,2,H,1,1,D,M Dean
30/12/06,Sheffield United,Arsenal,1,0,H,1,0,H,L Mason
30/12/06,Tottenham,Liverpool,0,1,A,0,1,A,M Halsey
30/12/06,West Ham,Man City,0,1,A,0,0,D,S Bennett
01/01/07,Fulham,Watford,0,0,D,0,0,D,S Bennett
01/01/07,Liverpool,Bolton,3,0,H,0,0,D,G Poll
01/01/07,Man City,Everton,2,1,H,0,0,D,U Rennie
01/01/07,Middlesbrough,Sheffield United,3,1,H,1,1,D,C Foy
01/01/07,Newcastle,Man United,2,2,D,1,1,D,R Styles
01/01/07,Portsmouth,Tottenham,1,1,D,1,0,H,A Marriner
01/01/07,Reading,West Ham,6,0,H,4,0,H,L Mason
01/01/07,Wigan,Blackburn,0,3,A,0,1,A,M Clattenburg
02/01/07,Arsenal,Charlton,4,0,H,2,0,H,M Riley
02/01/07,Aston Villa,Chelsea,0,0,D,0,0,D,P Dowd
13/01/07,Blackburn,Arsenal,0,2,A,0,1,A,C Foy
13/01/07,Bolton,Man City,0,0,D,0,0,D,A Marriner
13/01/07,Charlton,Middlesbrough,1,3,A,1,1,D,M Dean
13/01/07,Chelsea,Wigan,4,0,H,1,0,H,M Atkinson
13/01/07,Man United,Aston Villa,3,1,H,3,0,H,H Webb
13/01/07,Sheffield United,Portsmouth,1,1,D,1,0,H,L Probert
13/01/07,Watford,Liverpool,0,3,A,0,2,A,M Clattenburg
13/01/07,West Ham,Fulham,3,3,D,1,1,D,G Poll
14/01/07,Everton,Reading,1,1,D,0,1,A,M Riley
14/01/07,Tottenham,Newcastle,2,3,A,1,1,D,S Bennett
20/01/07,Aston Villa,Watford,2,0,H,0,0,D,P Walton
20/01/07,Fulham,Tottenham,1,1,D,0,0,D,M Dean
20/01/07,Liverpool,Chelsea,2,0,H,2,0,H,R Styles
20/01/07,Man City,Blackburn,0,3,A,0,1,A,P Dowd
20/01/07,Middlesbrough,Bolton,5,1,H,4,1,H,A Wiley
20/01/07,Newcastle,West Ham,2,2,D,1,2,A,U Rennie
20/01/07,Portsmouth,Charlton,0,1,A,0,0,D,M Clattenburg
20/01/07,Reading,Sheffield United,3,1,H,1,0,H,M Halsey
21/01/07,Arsenal,Man United,2,1,H,0,0,D,S Bennett
21/01/07,Wigan,Everton,0,2,A,0,0,D,H Webb
23/01/07,Watford,Blackburn,2,1,H,1,1,D,D Gallagher
30/01/07,Portsmouth,Middlesbrough,0,0,D,0,0,D,D Gallagher
30/01/07,Reading,Wigan,3,2,H,1,1,D,S Bennett
30/01/07,Sheffield United,Fulham,2,0,H,2,0,H,L Mason
30/01/07,West Ham,Liverpool,1,2,A,0,0,D,M Atkinson
31/01/07,Bolton,Charlton,1,1,D,1,1,D,L Probert
31/01/07,Chelsea,Blackburn,3,0,H,1,0,H,G Poll
31/01/07,Man United,Watford,4,0,H,1,0,H,M Dean
31/01/07,Newcastle,Aston Villa,3,1,H,2,1,H,H Webb
03/02/07,Aston Villa,West Ham,1,0,H,1,0,H,C Foy
03/02/07,Blackburn,Sheffield United,2,1,H,1,1,D,A Marriner
03/02/07,Charlton,Chelsea,0,1,A,0,1,A,M Halsey
03/02/07,Fulham,Newcastle,2,1,H,0,0,D,P Dowd
03/02/07,Liverpool,Everton,0,0,D,0,0,D,A Wiley
03/02/07,Man City,Reading,0,2,A,0,0,D,H Webb
03/02/07,Middlesbrough,Arsenal,1,1,D,0,0,D,M Riley
03/02/07,Watford,Bolton,0,1,A,0,0,D,R Styles
03/02/07,Wigan,Portsmouth,1,0,H,0,0,D,G Poll
04/02/07,Tottenham,Man United,0,4,A,0,1,A,M Clattenburg
10/02/07,Chelsea,Middlesbrough,3,0,H,1,0,H,C Foy
10/02/07,Everton,Blackburn,1,0,H,1,0,H,R Styles
10/02/07,Man United,Charlton,2,0,H,1,0,H,M Riley
10/02/07,Newcastle,Liverpool,2,1,H,1,1,D,M Halsey
10/02/07,Portsmouth,Man City,2,1,H,1,0,H,M Dean
10/02/07,Reading,Aston Villa,2,0,H,1,0,H,M Clattenburg
10/02/07,Sheffield United,Tottenham,2,1,H,1,1,D,M Atkinson
10/02/07,West Ham,Watford,0,1,A,0,1,A,A Wiley
11/02/07,Arsenal,Wigan,2,1,H,0,1,A,P Dowd
11/02/07,Bolton,Fulham,2,1,H,1,0,H,H Webb
21/02/07,Everton,Tottenham,1,2,A,1,1,D,U Rennie
21/02/07,Watford,Wigan,1,1,D,1,1,D,R Styles
24/02/07,Charlton,West Ham,4,0,H,3,0,H,R Styles
24/02/07,Fulham,Man United,1,2,A,1,1,D,P Walton
24/02/07,Liverpool,Sheffield United,4,0,H,2,0,H,S Bennett
24/02/07,Middlesbrough,Reading,2,1,H,1,0,H,M Halsey
24/02/07,Watford,Everton,0,3,A,0,2,A,L Mason
25/02/07,Blackburn,Portsmouth,3,0,H,2,0,H,M Clattenburg
25/02/07,Tottenham,Bolton,4,1,H,3,1,H,G Poll
25/02/07,Wigan,Newcastle,1,0,H,1,0,H,A Wiley
03/03/07,Arsenal,Reading,2,1,H,0,0,D,C Foy
03/03/07,Fulham,Aston Villa,1,1,D,1,1,D,L Mason
03/03/07,Liverpool,Man United,0,1,A,0,0,D,M Atkinson
03/03/07,Man City,Wigan,0,1,A,0,1,A,H Webb
03/03/07,Newcastle,Middlesbrough,0,0,D,0,0,D,S Bennett
03/03/07,Portsmouth,Chelsea,0,2,A,0,1,A,M Halsey
03/03/07,Sheffield United,Everton,1,1,D,0,0,D,M Riley
03/03/07,Watford,Charlton,2,2,D,2,0,H,P Walton
04/03/07,Bolton,Blackburn,1,2,A,0,0,D,R Styles
04/03/07,West Ham,Tottenham,3,4,A,2,0,H,M Dean
14/03/07,Aston Villa,Arsenal,0,1,A,0,1,A,M Atkinson
14/03/07,Man City,Chelsea,0,1,A,0,1,A,A Wiley
17/03/07,Blackburn,West Ham,1,2,A,0,0,D,H Webb
17/03/07,Chelsea,Sheffield United,3,0,H,2,0,H,C Foy
17/03/07,Man United,Bolton,4,1,H,3,0,H,A Wiley
17/03/07,Middlesbrough,Man City,0,2,A,0,0,D,K Stroud
17/03/07,Reading,Portsmouth,0,0,D,0,0,D,S Bennett
17/03/07,Tottenham,Watford,3,1,H,1,0,H,M Halsey
17/03/07,Wigan,Fulham,0,0,D,0,0,D,S Tanner
18/03/07,Aston Villa,Liverpool,0,0,D,0,0,D,L Mason
18/03/07,Charlton,Newcastle,2,0,H,0,0,D,D Gallagher
18/03/07,Everton,Arsenal,1,0,H,0,0,D,M Clattenburg
31/03/07,Bolton,Sheffield United,1,0,H,0,0,D,M Clattenburg
31/03/07,Charlton,Wigan,1,0,H,0,0,D,P Walton
31/03/07,Fulham,Portsmouth,1,1,D,0,1,A,M Riley
31/03/07,Liverpool,Arsenal,4,1,H,2,0,H,S Bennett
31/03/07,Man United,Blackburn,4,1,H,0,1,A,C Foy
31/03/07,Newcastle,Man City,0,1,A,0,0,D,G Poll
31/03/07,Watford,Chelsea,0,1,A,0,0,D,U Rennie
31/03/07,West Ham,Middlesbrough,2,0,H,2,0,H,M Halsey
01/04/07,Tottenham,Reading,1,0,H,1,0,H,A Wiley
02/04/07,Aston Villa,Everton,1,1,D,0,1,A,H Webb
06/04/07,Everton,Fulham,4,1,H,3,1,H,D Gallagh
06/04/07,Man City,Charlton,0,0,D,0,0,D,A Wiley
07/04/07,Arsenal,West Ham,0,1,A,0,1,A,G Poll
07/04/07,Blackburn,Aston Villa,1,2,A,1,1,D,M Atkinson
07/04/07,Chelsea,Tottenham,1,0,H,0,0,D,R Styles
07/04/07,Middlesbrough,Watford,4,1,H,2,1,H,C Foy
07/04/07,Portsmouth,Man United,2,1,H,1,0,H,M Clattenburg
07/04/07,Reading,Liverpool,1,2,A,0,1,A,P Walton
07/04/07,Sheffield United,Newcastle,1,2,A,0,1,A,M Halsey
07/04/07,Wigan,Bolton,1,3,A,1,1,D,U Rennie
09/04/07,Aston Villa,Wigan,1,1,D,0,1,A,M Halsey
09/04/07,Bolton,Everton,1,1,D,1,1,D,M Atkinson
09/04/07,Charlton,Reading,0,0,D,0,0,D,G Poll
09/04/07,Fulham,Man City,1,3,A,0,2,A,S Bennett
09/04/07,Newcastle,Arsenal,0,0,D,0,0,D,H Webb
09/04/07,Watford,Portsmouth,4,2,H,2,1,H,L Mason
14/04/07,Arsenal,Bolton,2,1,H,1,1,D,R Styles
14/04/07,Man City,Liverpool,0,0,D,0,0,D,U Rennie
14/04/07,Middlesbrough,Aston Villa,1,3,A,1,1,D,D Gallagher
14/04/07,Portsmouth,Newcastle,2,1,H,1,0,H,C Foy
14/04/07,Reading,Fulham,1,0,H,1,0,H,L Mason
14/04/07,Sheffield United,West Ham,3,0,H,1,0,H,S Bennett
15/04/07,Everton,Charlton,2,1,H,0,0,D,M Halsey
15/04/07,Wigan,Tottenham,3,3,D,2,2,D,G Poll
17/04/07,Arsenal,Man City,3,1,H,1,1,D,M Halsey
17/04/07,Man United,Sheffield United,2,0,H,1,0,H,R Styles
18/04/07,Blackburn,Watford,3,1,H,3,1,H,C Foy
18/04/07,Liverpool,Middlesbrough,2,0,H,0,0,D,G Poll
18/04/07,West Ham,Chelsea,1,4,A,1,2,A,M Dean
21/04/07,Bolton,Reading,1,3,A,0,0,D,H Webb
21/04/07,Charlton,Sheffield United,1,1,D,0,0,D,A Wiley
21/04/07,Fulham,Blackburn,1,1,D,1,0,H,G Poll
21/04/07,Liverpool,Wigan,2,0,H,1,0,H,M Riley
21/04/07,Man United,Middlesbrough,1,1,D,1,1,D,P Walton
21/04/07,Tottenham,Arsenal,2,2,D,1,0,H,M Dean
21/04/07,Watford,Man City,1,1,D,0,0,D,R Styles
21/04/07,West Ham,Everton,1,0,H,1,0,H,M Clattenburg
22/04/07,Aston Villa,Portsmouth,0,0,D,0,0,D,M Atkinson
22/04/07,Newcastle,Chelsea,0,0,D,0,0,D,M Halsey
28/04/07,Blackburn,Charlton,4,1,H,0,0,D,M Dean
28/04/07,Chelsea,Bolton,2,2,D,2,1,H,R Styles
28/04/07,Everton,Man United,2,4,A,1,0,H,A Wiley
28/04/07,Man City,Aston Villa,0,2,A,0,1,A,M Halsey
28/04/07,Middlesbrough,Tottenham,2,3,A,0,1,A,L Mason
28/04/07,Portsmouth,Liverpool,2,1,H,2,0,H,P Walton
28/04/07,Sheffield United,Watford,1,0,H,1,0,H,M Atkinson
28/04/07,Wigan,West Ham,0,3,A,0,1,A,G Poll
29/04/07,Arsenal,Fulham,3,1,H,1,0,H,M Clattenburg
30/04/07,Reading,Newcastle,1,0,H,0,0,D,M Riley
05/05/07,Aston Villa,Sheffield United,3,0,H,2,0,H,P Walton
05/05/07,Everton,Portsmouth,3,0,H,0,0,D,H Webb
05/05/07,Fulham,Liverpool,1,0,H,0,0,D,S Bennett
05/05/07,Man City,Man United,0,1,A,0,1,A,R Styles
05/05/07,Newcastle,Blackburn,0,2,A,0,1,A,M Atkinson
05/05/07,Reading,Watford,0,2,A,0,0,D,D Gallaghe
05/05/07,West Ham,Bolton,3,1,H,3,0,H,M Riley
05/05/07,Wigan,Middlesbrough,0,1,A,0,1,A,M Clattenburg
06/05/07,Arsenal,Chelsea,1,1,D,1,0,H,A Wiley
07/05/07,Charlton,Tottenham,0,2,A,0,1,A,G Poll
09/05/07,Chelsea,Man United,0,0,D,0,0,D,G Poll
10/05/07,Tottenham,Blackburn,1,1,D,0,1,A,R Styles
13/05/07,Blackburn,Reading,3,3,D,1,1,D,A Wiley
13/05/07,Bolton,Aston Villa,2,2,D,1,1,D,M Clattenburg
13/05/07,Chelsea,Everton,1,1,D,0,0,D,M Halsey
13/05/07,Liverpool,Charlton,2,2,D,0,1,A,D Gallagher
13/05/07,Man United,West Ham,0,1,A,0,1,A,M Atkinson
13/05/07,Middlesbrough,Fulham,3,1,H,2,1,H,M Riley
13/05/07,Portsmouth,Arsenal,0,0,D,0,0,D,G Poll
13/05/07,Sheffield United,Wigan,1,2,A,1,2,A,M Dean
13/05/07,Tottenham,Man City,2,1,H,2,1,H,S Bennett
13/05/07,Watford,Newcastle,1,1,D,0,1,A,R Styles
