Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
07/10/12,Tottenham,Aston Villa,2,0,H,0,0,D,N Swarbrick
20/10/12,Fulham,Aston Villa,1,0,H,0,0,D,C Foy
20/10/12,Liverpool,Reading,1,0,H,1,0,H,R East
20/10/12,Man United,Stoke,4,2,H,2,1,H,A Taylor
20/10/12,Norwich,Arsenal,1,0,H,1,0,H,L Probert
20/10/12,Swansea,Wigan,2,1,H,0,0,D,M Jones
20/10/12,Tottenham,Chelsea,2,4,A,0,1,A,M Dean
20/10/12,West Brom,Man City,1,2,A,0,0,D,M Clattenburg
20/10/12,West Ham,Southampton,4,1,H,0,0,D,N Swarbrick
21/10/12,QPR,Everton,1,1,D,1,1,D,J Moss
21/10/12,Sunderland,Newcastle,1,1,D,0,1,A,M Atkinson
27/10/12,Arsenal,QPR,1,0,H,0,0,D,A Taylor
27/10/12,Aston Villa,Norwich,1,1,D,1,0,H,P Dowd
27/10/12,Man City,Swansea,1,0,H,0,0,D,M Atkinson
27/10/12,Reading,Fulham,3,3,D,1,0,H,M Jones
27/10/12,Stoke,Sunderland,0,0,D,0,0,D,M Halsey
27/10/12,Wigan,West Ham,2,1,H,1,0,H,J Moss
28/10/12,Chelsea,Man United,2,3,A,1,2,A,M Clattenburg
28/10/12,Everton,Liverpool,2,2,D,2,2,D,A Marriner
28/10/12,Newcastle,West Brom,2,1,H,1,0,H,C Foy
28/10/12,Southampton,Tottenham,1,2,A,0,2,A,L Mason
03/11/12,Fulham,Everton,2,2,D,1,0,H,N Swarbrick
03/11/12,Man United,Arsenal,2,1,H,1,0,H,M Dean
03/11/12,Norwich,Stoke,1,0,H,1,0,H,A Marriner
03/11/12,Sunderland,Aston Villa,0,1,A,0,0,D,M Jones
03/11/12,Swansea,Chelsea,1,1,D,0,0,D,K Friend
03/11/12,Tottenham,Wigan,0,1,A,0,0,D,M Atkinson
03/11/12,West Ham,Man City,0,0,D,0,0,D,H Webb
04/11/12,Liverpool,Newcastle,1,1,D,0,1,A,A Taylor
04/11/12,QPR,Reading,1,1,D,0,1,A,M Oliver
05/11/12,West Brom,Southampton,2,0,H,1,0,H,M Halsey
10/11/12,Arsenal,Fulham,3,3,D,2,2,D,P Dowd
10/11/12,Aston Villa,Man United,2,3,A,1,0,H,K Friend
10/11/12,Everton,Sunderland,2,1,H,0,1,A,L Mason
10/11/12,Reading,Norwich,0,0,D,0,0,D,C Foy
10/11/12,Southampton,Swansea,1,1,D,0,0,D,A Marriner
10/11/12,Stoke,QPR,1,0,H,0,0,D,M Atkinson
10/11/12,Wigan,West Brom,1,2,A,1,2,A,N Swarbrick
11/11/12,Chelsea,Liverpool,1,1,D,1,0,H,H Webb
11/11/12,Man City,Tottenham,2,1,H,0,1,A,M Oliver
11/11/12,Newcastle,West Ham,0,1,A,0,1,A,M Dean
17/11/12,Arsenal,Tottenham,5,2,H,3,1,H,H Webb
17/11/12,Liverpool,Wigan,3,0,H,0,0,D,K Friend
17/11/12,Man City,Aston Villa,5,0,H,1,0,H,J Moss
17/11/12,Newcastle,Swansea,1,2,A,0,0,D,P Dowd
17/11/12,Norwich,Man United,1,0,H,0,0,D,A Taylor
17/11/12,QPR,Southampton,1,3,A,0,2,A,M Dean
17/11/12,Reading,Everton,2,1,H,0,1,A,M Atkinson
17/11/12,West Brom,Chelsea,2,1,H,1,1,D,M Oliver
18/11/12,Fulham,Sunderland,1,3,A,0,0,D,L Probert
19/11/12,West Ham,Stoke,1,1,D,0,1,A,C Foy
24/11/12,Aston Villa,Arsenal,0,0,D,0,0,D,L Mason
24/11/12,Everton,Norwich,1,1,D,1,0,H,M Jones
24/11/12,Man United,QPR,3,1,H,0,0,D,L Probert
24/11/12,Stoke,Fulham,1,0,H,1,0,H,M Oliver
24/11/12,Sunderland,West Brom,2,4,A,0,2,A,M Dean
24/11/12,Wigan,Reading,3,2,H,0,1,A,H Webb
25/11/12,Chelsea,Man City,0,0,D,0,0,D,C Foy
25/11/12,Southampton,Newcastle,2,0,H,1,0,H,M Atkinson
25/11/12,Swansea,Liverpool,0,0,D,0,0,D,J Moss
25/11/12,Tottenham,West Ham,3,1,H,1,0,H,A Marriner
27/11/12,Aston Villa,Reading,1,0,H,0,0,D,L Probert
27/11/12,Sunderland,QPR,0,0,D,0,0,D,A Marriner
28/11/12,Chelsea,Fulham,0,0,D,0,0,D,A Taylor
28/11/12,Everton,Arsenal,1,1,D,1,1,D,M Oliver
28/11/12,Man United,West Ham,1,0,H,1,0,H,M Jones
28/11/12,Southampton,Norwich,1,1,D,1,1,D,M Clattenburg
28/11/12,Stoke,Newcastle,2,1,H,0,0,D,H Webb
28/11/12,Swansea,West Brom,3,1,H,3,1,H,L Mason
28/11/12,Tottenham,Liverpool,2,1,H,2,0,H,P Dowd
28/11/12,Wigan,Man City,0,2,A,0,0,D,M Halsey
01/12/12,Arsenal,Swansea,0,2,A,0,0,D,M Clattenburg
01/12/12,Fulham,Tottenham,0,3,A,0,0,D,C Foy
01/12/12,Liverpool,Southampton,1,0,H,1,0,H,M Oliver
01/12/12,Man City,Everton,1,1,D,1,1,D,L Probert
01/12/12,QPR,Aston Villa,1,1,D,1,1,D,H Webb
01/12/12,Reading,Man United,3,4,A,3,4,A,M Halsey
01/12/12,West Brom,Stoke,0,1,A,0,0,D,K Friend
01/12/12,West Ham,Chelsea,3,1,H,0,1,A,M Atkinson
02/12/12,Norwich,Sunderland,2,1,H,2,1,H,P Dowd
03/12/12,Newcastle,Wigan,3,0,H,2,0,H,M Jones
08/12/12,Arsenal,West Brom,2,0,H,1,0,H,M Jones
08/12/12,Aston Villa,Stoke,0,0,D,0,0,D,R East
08/12/12,Southampton,Reading,1,0,H,0,0,D,J Moss
08/12/12,Sunderland,Chelsea,1,3,A,0,2,A,M Halsey
08/12/12,Swansea,Norwich,3,4,A,0,3,A,H Webb
08/12/12,Wigan,QPR,2,2,D,1,1,D,P Dowd
09/12/12,Everton,Tottenham,2,1,H,0,0,D,K Friend
09/12/12,Man City,Man United,2,3,A,0,2,A,M Atkinson
09/12/12,West Ham,Liverpool,2,3,A,2,1,H,L Probert
10/12/12,Fulham,Newcastle,2,1,H,1,0,H,L Mason
11/12/12,Sunderland,Reading,3,0,H,2,0,H,N Swarbrick
15/12/12,Liverpool,Aston Villa,1,3,A,0,2,A,N Swarbrick
15/12/12,Man United,Sunderland,3,1,H,2,0,H,C Foy
15/12/12,Newcastle,Man City,1,3,A,0,2,A,A Marriner
15/12/12,Norwich,Wigan,2,1,H,1,0,H,L Probert
15/12/12,QPR,Fulham,2,1,H,0,0,D,M Atkinson
15/12/12,Stoke,Everton,1,1,D,0,1,A,M Halsey
16/12/12,Tottenham,Swansea,1,0,H,0,0,D,M Dean
16/12/12,West Brom,West Ham,0,0,D,0,0,D,P Dowd
17/12/12,Reading,Arsenal,2,5,A,0,3,A,A Taylor
22/12/12,Liverpool,Fulham,4,0,H,2,0,H,M Clattenburg
22/12/12,Man City,Reading,1,0,H,0,0,D,M Dean
22/12/12,Newcastle,QPR,1,0,H,0,0,D,K Friend
22/12/12,Southampton,Sunderland,0,1,A,0,1,A,H Webb
22/12/12,Tottenham,Stoke,0,0,D,0,0,D,L Mason
22/12/12,West Brom,Norwich,2,1,H,1,1,D,M Atkinson
22/12/12,West Ham,Everton,1,2,A,1,0,H,A Taylor
22/12/12,Wigan,Arsenal,0,1,A,0,0,D,J Moss
23/12/12,Chelsea,Aston Villa,8,0,H,3,0,H,P Dowd
23/12/12,Swansea,Man United,1,1,D,1,1,D,M Oliver
26/12/12,Aston Villa,Tottenham,0,4,A,0,0,D,M Clattenburg
26/12/12,Everton,Wigan,2,1,H,0,0,D,L Mason
26/12/12,Fulham,Southampton,1,1,D,1,0,H,M Oliver
26/12/12,Man United,Newcastle,4,3,H,1,2,A,M Dean
26/12/12,Norwich,Chelsea,0,1,A,0,1,A,J Moss
26/12/12,QPR,West Brom,1,2,A,0,1,A,C Foy
26/12/12,Reading,Swansea,0,0,D,0,0,D,M Jones
26/12/12,Stoke,Liverpool,3,1,H,2,1,H,H Webb
26/12/12,Sunderland,Man City,1,0,H,0,0,D,K Friend
29/12/12,Arsenal,Newcastle,7,3,H,1,1,D,C Foy
29/12/12,Aston Villa,Wigan,0,3,A,0,1,A,K Friend
29/12/12,Fulham,Swansea,1,2,A,0,1,A,A Marriner
29/12/12,Man United,West Brom,2,0,H,1,0,H,J Moss
29/12/12,Norwich,Man City,3,4,A,1,2,A,M Jones
29/12/12,Reading,West Ham,1,0,H,1,0,H,M Oliver
29/12/12,Stoke,Southampton,3,3,D,1,3,A,M Clattenburg
29/12/12,Sunderland,Tottenham,1,2,A,1,0,H,L Mason
30/12/12,Everton,Chelsea,1,2,A,1,1,D,H Webb
30/12/12,QPR,Liverpool,0,3,A,0,3,A,A Taylor
01/01/13,Man City,Stoke,3,0,H,1,0,H,M Oliver
01/01/13,Southampton,Arsenal,1,1,D,1,1,D,L Probert
01/01/13,Swansea,Aston Villa,2,2,D,1,1,D,M Halsey
01/01/13,Tottenham,Reading,3,1,H,1,1,D,H Webb
01/01/13,West Brom,Fulham,1,2,A,0,1,A,M Dean
01/01/13,West Ham,Norwich,2,1,H,2,0,H,M Clattenburg
01/01/13,Wigan,Man United,0,4,A,0,2,A,A Marriner
02/01/13,Chelsea,QPR,0,1,A,0,0,D,L Mason
02/01/13,Liverpool,Sunderland,3,0,H,2,0,H,P Dowd
02/01/13,Newcastle,Everton,1,2,A,1,1,D,M Atkinson
12/01/13,Aston Villa,Southampton,0,1,A,0,1,A,M Halsey
12/01/13,Everton,Swansea,0,0,D,0,0,D,P Dowd
12/01/13,Fulham,Wigan,1,1,D,1,0,H,M Clattenburg
12/01/13,Norwich,Newcastle,0,0,D,0,0,D,A Taylor
12/01/13,QPR,Tottenham,0,0,D,0,0,D,L Probert
12/01/13,Reading,West Brom,3,2,H,0,1,A,K Friend
12/01/13,Stoke,Chelsea,0,4,A,0,1,A,A Marriner
12/01/13,Sunderland,West Ham,3,0,H,1,0,H,N Swarbrick
13/01/13,Arsenal,Man City,0,2,A,0,2,A,M Dean
13/01/13,Man United,Liverpool,2,1,H,1,0,H,H Webb
16/01/13,Chelsea,Southampton,2,2,D,2,0,H,M Oliver
19/01/13,Liverpool,Norwich,5,0,H,2,0,H,M Oliver
19/01/13,Man City,Fulham,2,0,H,1,0,H,J Moss
19/01/13,Newcastle,Reading,1,2,A,1,0,H,A Marriner
19/01/13,Swansea,Stoke,3,1,H,0,0,D,M Dean
19/01/13,West Brom,Aston Villa,2,2,D,0,2,A,L Probert
19/01/13,West Ham,QPR,1,1,D,0,1,A,H Webb
19/01/13,Wigan,Sunderland,2,3,A,1,3,A,A Taylor
20/01/13,Chelsea,Arsenal,2,1,H,2,0,H,M Atkinson
20/01/13,Tottenham,Man United,1,1,D,0,1,A,C Foy
21/01/13,Southampton,Everton,0,0,D,0,0,D,N Swarbrick
23/01/13,Arsenal,West Ham,5,1,H,1,1,D,A Marriner
29/01/13,Aston Villa,Newcastle,1,2,A,0,2,A,M Dean
29/01/13,QPR,Man City,0,0,D,0,0,D,P Dowd
29/01/13,Stoke,Wigan,2,2,D,1,0,H,M Jones
29/01/13,Sunderland,Swansea,0,0,D,0,0,D,A Marriner
30/01/13,Arsenal,Liverpool,2,2,D,0,1,A,K Friend
30/01/13,Everton,West Brom,2,1,H,2,0,H,M Oliver
30/01/13,Fulham,West Ham,3,1,H,1,0,H,C Foy
30/01/13,Man United,Southampton,2,1,H,2,1,H,L Mason
30/01/13,Norwich,Tottenham,1,1,D,1,0,H,N Swarbrick
30/01/13,Reading,Chelsea,2,2,D,0,1,A,M Halsey
02/02/13,Arsenal,Stoke,1,0,H,0,0,D,C Foy
02/02/13,Everton,Aston Villa,3,3,D,1,2,A,M Jones
02/02/13,Fulham,Man United,0,1,A,0,0,D,K Friend
02/02/13,Newcastle,Chelsea,3,2,H,1,0,H,H Webb
02/02/13,QPR,Norwich,0,0,D,0,0,D,J Moss
02/02/13,Reading,Sunderland,2,1,H,1,1,D,L Mason
02/02/13,West Ham,Swansea,1,0,H,0,0,D,L Probert
02/02/13,Wigan,Southampton,2,2,D,1,0,H,A Marriner
03/02/13,Man City,Liverpool,2,2,D,1,1,D,A Taylor
03/02/13,West Brom,Tottenham,0,1,A,0,0,D,M Clattenburg
09/02/13,Chelsea,Wigan,4,1,H,1,0,H,M Dean
09/02/13,Norwich,Fulham,0,0,D,0,0,D,H Webb
09/02/13,Southampton,Man City,3,1,H,2,1,H,M Atkinson
09/02/13,Stoke,Reading,2,1,H,0,0,D,M Oliver
09/02/13,Sunderland,Arsenal,0,1,A,0,1,A,A Taylor
09/02/13,Swansea,QPR,4,1,H,2,0,H,N Swarbrick
09/02/13,Tottenham,Newcastle,2,1,H,1,1,D,P Dowd
10/02/13,Aston Villa,West Ham,2,1,H,0,0,D,M Clattenburg
10/02/13,Man United,Everton,2,0,H,2,0,H,M Halsey
11/02/13,Liverpool,West Brom,0,2,A,0,0,D,J Moss
17/02/13,Liverpool,Swansea,5,0,H,1,0,H,H Webb
23/02/13,Arsenal,Aston Villa,2,1,H,1,0,H,M Atkinson
23/02/13,Fulham,Stoke,1,0,H,1,0,H,L Probert
23/02/13,Norwich,Everton,2,1,H,0,1,A,L Mason
23/02/13,QPR,Man United,0,2,A,0,1,A,A Taylor
23/02/13,Reading,Wigan,0,3,A,0,2,A,P Dowd
23/02/13,West Brom,Sunderland,2,1,H,1,0,H,R East
24/02/13,Man City,Chelsea,2,0,H,0,0,D,A Marriner
24/02/13,Newcastle,Southampton,4,2,H,2,1,H,C Foy
25/02/13,West Ham,Tottenham,2,3,A,1,1,D,H Webb
02/03/13,Chelsea,West Brom,1,0,H,1,0,H,K Friend
02/03/13,Everton,Reading,3,1,H,1,0,H,A Taylor
02/03/13,Man United,Norwich,4,0,H,1,0,H,N Swarbrick
02/03/13,Southampton,QPR,1,2,A,1,1,D,H Webb
02/03/13,Stoke,West Ham,0,1,A,0,1,A,J Moss
02/03/13,Sunderland,Fulham,2,2,D,1,2,A,M Halsey
02/03/13,Swansea,Newcastle,1,0,H,0,0,D,C Pawson
02/03/13,Wigan,Liverpool,0,4,A,0,3,A,M Atkinson
03/03/13,Tottenham,Arsenal,2,1,H,2,0,H,M Clattenburg
04/03/13,Aston Villa,Man City,0,1,A,0,1,A,M Dean
09/03/13,Norwich,Southampton,0,0,D,0,0,D,M Clattenburg
09/03/13,QPR,Sunderland,3,1,H,1,1,D,M Jones
09/03/13,Reading,Aston Villa,1,2,A,1,2,A,J Moss
09/03/13,West Brom,Swansea,2,1,H,1,1,D,L Mason
10/03/13,Liverpool,Tottenham,3,2,H,1,1,D,M Oliver
10/03/13,Newcastle,Stoke,2,1,H,0,0,D,A Marriner
16/03/13,Aston Villa,QPR,3,2,H,1,1,D,K Friend
16/03/13,Everton,Man City,2,0,H,1,0,H,L Probert
16/03/13,Man United,Reading,1,0,H,1,0,H,L Mason
16/03/13,Southampton,Liverpool,3,1,H,2,1,H,P Dowd
16/03/13,Stoke,West Brom,0,0,D,0,0,D,M Dean
16/03/13,Swansea,Arsenal,0,2,A,0,0,D,J Moss
17/03/13,Chelsea,West Ham,2,0,H,1,0,H,M Oliver
17/03/13,Sunderland,Norwich,1,1,D,1,1,D,C Foy
17/03/13,Tottenham,Fulham,0,1,A,0,0,D,M Jones
17/03/13,Wigan,Newcastle,2,1,H,1,0,H,M Halsey
30/03/13,Arsenal,Reading,4,1,H,1,0,H,C Foy
30/03/13,Everton,Stoke,1,0,H,1,0,H,M Jones
30/03/13,Man City,Newcastle,4,0,H,2,0,H,N Swarbrick
30/03/13,Southampton,Chelsea,2,1,H,2,1,H,J Moss
30/03/13,Sunderland,Man United,0,1,A,0,1,A,K Friend
30/03/13,Swansea,Tottenham,1,2,A,0,2,A,A Taylor
30/03/13,West Ham,West Brom,3,1,H,2,0,H,A Marriner
30/03/13,Wigan,Norwich,1,0,H,0,0,D,H Webb
31/03/13,Aston Villa,Liverpool,1,2,A,1,0,H,L Mason
01/04/13,Fulham,QPR,3,2,H,3,1,H,L Probert
06/04/13,Norwich,Swansea,2,2,D,1,1,D,M Oliver
06/04/13,Reading,Southampton,0,2,A,0,1,A,M Jones
06/04/13,Stoke,Aston Villa,1,3,A,0,1,A,M Clattenburg
06/04/13,West Brom,Arsenal,1,2,A,0,1,A,H Webb
07/04/13,Chelsea,Sunderland,2,1,H,0,1,A,N Swarbrick
07/04/13,Liverpool,West Ham,0,0,D,0,0,D,A Taylor
07/04/13,Newcastle,Fulham,1,0,H,0,0,D,K Friend
07/04/13,QPR,Wigan,1,1,D,0,0,D,P Dowd
07/04/13,Tottenham,Everton,2,2,D,1,1,D,A Marriner
08/04/13,Man United,Man City,1,2,A,0,0,D,M Dean
13/04/13,Arsenal,Norwich,3,1,H,0,0,D,M Jones
13/04/13,Aston Villa,Fulham,1,1,D,0,0,D,P Dowd
13/04/13,Everton,QPR,2,0,H,1,0,H,L Mason
13/04/13,Reading,Liverpool,0,0,D,0,0,D,M Clattenburg
13/04/13,Southampton,West Ham,1,1,D,0,0,D,M Dean
14/04/13,Newcastle,Sunderland,0,3,A,0,1,A,H Webb
14/04/13,Stoke,Man United,0,2,A,0,1,A,J Moss
16/04/13,Arsenal,Everton,0,0,D,0,0,D,N Swarbrick
17/04/13,Fulham,Chelsea,0,3,A,0,2,A,M Dean
17/04/13,Man City,Wigan,1,0,H,0,0,D,J Moss
17/04/13,West Ham,Man United,2,2,D,1,1,D,L Probert
20/04/13,Fulham,Arsenal,0,1,A,0,1,A,A Marriner
20/04/13,Norwich,Reading,2,1,H,0,0,D,M Dean
20/04/13,QPR,Stoke,0,2,A,0,1,A,C Foy
20/04/13,Sunderland,Everton,1,0,H,1,0,H,P Dowd
20/04/13,Swansea,Southampton,0,0,D,0,0,D,M Halsey
20/04/13,West Brom,Newcastle,1,1,D,0,1,A,M Jones
20/04/13,West Ham,Wigan,2,0,H,1,0,H,N Swarbrick
21/04/13,Liverpool,Chelsea,2,2,D,0,1,A,K Friend
21/04/13,Tottenham,Man City,3,1,H,0,1,A,L Mason
22/04/13,Man United,Aston Villa,3,0,H,3,0,H,A Taylor
27/04/13,Everton,Fulham,1,0,H,1,0,H,J Moss
27/04/13,Man City,West Ham,2,1,H,1,0,H,H Webb
27/04/13,Newcastle,Liverpool,0,6,A,0,2,A,A Marriner
27/04/13,Southampton,West Brom,0,3,A,0,1,A,R Madley
27/04/13,Stoke,Norwich,1,0,H,0,0,D,A Taylor
27/04/13,Wigan,Tottenham,2,2,D,1,1,D,M Atkinson
28/04/13,Arsenal,Man United,1,1,D,1,1,D,P Dowd
28/04/13,Chelsea,Swansea,2,0,H,2,0,H,M Clattenburg
28/04/13,Reading,QPR,0,0,D,0,0,D,K Friend
29/04/13,Aston Villa,Sunderland,6,1,H,2,1,H,L Probert
04/05/13,Fulham,Reading,2,4,A,0,1,A,N Swarbrick
04/05/13,Norwich,Aston Villa,1,2,A,0,0,D,K Friend
04/05/13,QPR,Arsenal,0,1,A,0,1,A,J Moss
04/05/13,Swansea,Man City,0,0,D,0,0,D,M Jones
04/05/13,Tottenham,Southampton,1,0,H,0,0,D,M Clattenburg
04/05/13,West Brom,Wigan,2,3,A,1,1,D,L Probert
04/05/13,West Ham,Newcastle,0,0,D,0,0,D,P Dowd
05/05/13,Liverpool,Everton,0,0,D,0,0,D,M Oliver
05/05/13,Man United,Chelsea,0,1,A,0,0,D,H Webb
06/05/13,Sunderland,Stoke,1,1,D,0,1,A,L Mason
07/05/13,Man City,West Brom,1,0,H,1,0,H,P Dowd
07/05/13,Wigan,Swansea,2,3,A,1,0,H,K Friend
08/05/13,Chelsea,Tottenham,2,2,D,2,1,H,M Dean
11/05/13,Aston Villa,Chelsea,1,2,A,1,0,H,L Mason
12/05/13,Everton,West Ham,2,0,H,1,0,H,P Dowd
12/05/13,Fulham,Liverpool,1,3,A,1,1,D,M Halsey
12/05/13,Man United,Swansea,2,1,H,1,0,H,J Moss
12/05/13,Norwich,West Brom,4,0,H,1,0,H,H Webb
12/05/13,QPR,Newcastle,1,2,A,1,2,A,L Probert
12/05/13,Stoke,Tottenham,1,2,A,1,1,D,K Friend
12/05/13,Sunderland,Southampton,1,1,D,0,0,D,M Dean
14/05/13,Arsenal,Wigan,4,1,H,1,1,D,M Dean
14/05/13,Reading,Man City,0,2,A,0,1,A,M Atkinson
19/05/13,Chelsea,Everton,2,1,H,1,1,D,A Taylor
19/05/13,Liverpool,QPR,1,0,H,1,0,H,M Atkinson
19/05/13,Man City,Norwich,2,3,A,1,1,D,M Halsey
19/05/13,Newcastle,Arsenal,0,1,A,0,0,D,H Webb
19/05/13,Southampton,Stoke,1,1,D,0,0,D,L Probert
19/05/13,Swansea,Fulham,0,3,A,0,1,A,L Mason
19/05/13,Tottenham,Sunderland,1,0,H,0,0,D,A Marriner
19/05/13,West Brom,Man United,5,5,D,1,3,A,M Oliver
19/05/13,West Ham,Reading,4,2,H,2,0,H,M Dean
19/05/13,Wigan,Aston Villa,2,2,D,2,1,H,N Swarbrick
