Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
17/10/09,Arsenal,Birmingham,3,1,H,2,1,H,L Probert
17/10/09,Aston Villa,Chelsea,2,1,H,1,1,D,K Friend
17/10/09,Everton,Wolves,1,1,D,0,0,D,S Attwell
17/10/09,Man United,Bolton,2,1,H,2,0,H,M Clattenburg
17/10/09,Portsmouth,Tottenham,1,2,A,0,2,A,P Dowd
17/10/09,Stoke,West Ham,2,1,H,1,1,D,M Atkinson
17/10/09,Sunderland,Liverpool,1,0,H,1,0,H,M Jones
18/10/09,Blackburn,Burnley,3,2,H,3,1,H,C Foy
18/10/09,Wigan,Man City,1,1,D,1,0,H,A Wiley
19/10/09,Fulham,Hull,2,0,H,1,0,H,A Marriner
24/10/09,Birmingham,Sunderland,2,1,H,1,0,H,M Atkinson
24/10/09,Burnley,Wigan,1,3,A,1,1,D,L Mason
24/10/09,Chelsea,Blackburn,5,0,H,1,0,H,A Wiley
24/10/09,Hull,Portsmouth,0,0,D,0,0,D,S Attwell
24/10/09,Tottenham,Stoke,0,1,A,0,0,D,L Probert
24/10/09,Wolves,Aston Villa,1,1,D,0,0,D,P Walton
25/10/09,Bolton,Everton,3,2,H,2,1,H,P Dowd
25/10/09,Liverpool,Man United,2,0,H,0,0,D,A Marriner
25/10/09,Man City,Fulham,2,2,D,0,0,D,K Friend
25/10/09,West Ham,Arsenal,2,2,D,0,2,A,C Foy
31/10/09,Arsenal,Tottenham,3,0,H,2,0,H,M Clattenburg
31/10/09,Bolton,Chelsea,0,4,A,0,1,A,P Walton
31/10/09,Burnley,Hull,2,0,H,1,0,H,M Jones
31/10/09,Everton,Aston Villa,1,1,D,1,0,H,L Probert
31/10/09,Fulham,Liverpool,3,1,H,1,1,D,L Mason
31/10/09,Man United,Blackburn,2,0,H,0,0,D,P Dowd
31/10/09,Portsmouth,Wigan,4,0,H,2,0,H,A Wiley
31/10/09,Stoke,Wolves,2,2,D,2,0,H,C Foy
31/10/09,Sunderland,West Ham,2,2,D,1,2,A,A Marriner
01/11/09,Birmingham,Man City,0,0,D,0,0,D,M Dean
04/11/09,West Ham,Aston Villa,2,1,H,1,0,H,S Bennett
07/11/09,Aston Villa,Bolton,5,1,H,2,1,H,M Clattenburg
07/11/09,Blackburn,Portsmouth,3,1,H,0,1,A,A Marriner
07/11/09,Man City,Burnley,3,3,D,1,2,A,S Attwell
07/11/09,Tottenham,Sunderland,2,0,H,1,0,H,K Friend
07/11/09,Wolves,Arsenal,1,4,A,0,3,A,St Bennett
08/11/09,Chelsea,Man United,1,0,H,0,0,D,Mn Atkinson
08/11/09,Hull,Stoke,2,1,H,0,1,A,M Dean
08/11/09,West Ham,Everton,1,2,A,0,1,A,A Wiley
08/11/09,Wigan,Fulham,1,1,D,1,1,D,P Dowd
09/11/09,Liverpool,Birmingham,2,2,D,1,2,A,P Walton
21/11/09,Birmingham,Fulham,1,0,H,1,0,H,C Foy
21/11/09,Burnley,Aston Villa,1,1,D,1,0,H,H Webb
21/11/09,Chelsea,Wolves,4,0,H,3,0,H,L Mason
21/11/09,Hull,West Ham,3,3,D,3,2,H,M Clattenburg
21/11/09,Liverpool,Man City,2,2,D,0,0,D,P Dowd
21/11/09,Man United,Everton,3,0,H,1,0,H,S Bennett
21/11/09,Sunderland,Arsenal,1,0,H,0,0,D,A Wiley
22/11/09,Bolton,Blackburn,0,2,A,0,1,A,M Dean
22/11/09,Stoke,Portsmouth,1,0,H,0,0,D,K Friend
22/11/09,Tottenham,Wigan,9,1,H,1,0,H,P Walton
25/11/09,Fulham,Blackburn,3,0,H,1,0,H,S Attwell
25/11/09,Hull,Everton,3,2,H,3,0,H,M Atkinson
28/11/09,Aston Villa,Tottenham,1,1,D,1,0,H,P Dowd
28/11/09,Blackburn,Stoke,0,0,D,0,0,D,H Webb
28/11/09,Fulham,Bolton,1,1,D,0,1,A,S Bennett
28/11/09,Man City,Hull,1,1,D,1,0,H,L Probert
28/11/09,Portsmouth,Man United,1,4,A,1,1,D,M Dean
28/11/09,West Ham,Burnley,5,3,H,3,0,H,C Foy
28/11/09,Wigan,Sunderland,1,0,H,0,0,D,Mn Atkinson
29/11/09,Arsenal,Chelsea,0,3,A,0,2,A,A Marriner
29/11/09,Everton,Liverpool,0,2,A,0,1,A,A Wiley
29/11/09,Wolves,Birmingham,0,1,A,0,1,A,M Clattenburg
05/12/09,Arsenal,Stoke,2,0,H,1,0,H,M Clattenburg
05/12/09,Aston Villa,Hull,3,0,H,2,0,H,S Attwell
05/12/09,Blackburn,Liverpool,0,0,D,0,0,D,M Atkinson
05/12/09,Man City,Chelsea,2,1,H,1,1,D,H Webb
05/12/09,Portsmouth,Burnley,2,0,H,0,0,D,P Dowd
05/12/09,West Ham,Man United,0,4,A,0,1,A,P Walton
05/12/09,Wigan,Birmingham,2,3,A,1,0,H,L Probert
05/12/09,Wolves,Bolton,2,1,H,1,0,H,C Foy
06/12/09,Everton,Tottenham,2,2,D,0,0,D,A Marriner
06/12/09,Fulham,Sunderland,1,0,H,1,0,H,M Dean
12/12/09,Birmingham,West Ham,1,0,H,0,0,D,L Mason
12/12/09,Bolton,Man City,3,3,D,2,2,D,M Clattenburg
12/12/09,Burnley,Fulham,1,1,D,0,0,D,M Jones
12/12/09,Chelsea,Everton,3,3,D,2,2,D,P Dowd
12/12/09,Hull,Blackburn,0,0,D,0,0,D,C Foy
12/12/09,Man United,Aston Villa,0,1,A,0,1,A,M Atkinson
12/12/09,Stoke,Wigan,2,2,D,1,1,D,M Dean
12/12/09,Sunderland,Portsmouth,1,1,D,1,0,H,S Bennett
12/12/09,Tottenham,Wolves,0,1,A,0,1,A,S Attwell
13/12/09,Liverpool,Arsenal,1,2,A,1,0,H,H Webb
15/12/09,Birmingham,Blackburn,2,1,H,1,0,H,M Jones
15/12/09,Bolton,West Ham,3,1,H,0,0,D,A Marriner
15/12/09,Man United,Wolves,3,0,H,2,0,H,S Bennett
15/12/09,Sunderland,Aston Villa,0,2,A,0,1,A,K Friend
16/12/09,Burnley,Arsenal,1,1,D,1,1,D,M Dean
16/12/09,Chelsea,Portsmouth,2,1,H,1,0,H,M Clattenburg
16/12/09,Liverpool,Wigan,2,1,H,1,0,H,P Dowd
16/12/09,Tottenham,Man City,3,0,H,1,0,H,A Wiley
19/12/09,Arsenal,Hull,3,0,H,1,0,H,S Bennett
19/12/09,Aston Villa,Stoke,1,0,H,0,0,D,L Probert
19/12/09,Blackburn,Tottenham,0,2,A,0,1,A,P Walton
19/12/09,Fulham,Man United,3,0,H,1,0,H,H Webb
19/12/09,Man City,Sunderland,4,3,H,3,2,H,A Marriner
19/12/09,Portsmouth,Liverpool,2,0,H,1,0,H,L Mason
20/12/09,Everton,Birmingham,1,1,D,1,1,D,S Attwell
20/12/09,West Ham,Chelsea,1,1,D,1,0,H,M Dean
20/12/09,Wolves,Burnley,2,0,H,1,0,H,M Atkinson
26/12/09,Birmingham,Chelsea,0,0,D,0,0,D,P Walton
26/12/09,Burnley,Bolton,1,1,D,0,1,A,C Foy
26/12/09,Fulham,Tottenham,0,0,D,0,0,D,S Bennett
26/12/09,Liverpool,Wolves,2,0,H,0,0,D,A Marriner
26/12/09,Man City,Stoke,2,0,H,2,0,H,L Mason
26/12/09,Sunderland,Everton,1,1,D,1,0,H,M Atkinson
26/12/09,West Ham,Portsmouth,2,0,H,1,0,H,L Probert
26/12/09,Wigan,Blackburn,1,1,D,0,1,A,M Clattenburg
27/12/09,Arsenal,Aston Villa,3,0,H,0,0,D,P Dowd
27/12/09,Hull,Man United,1,3,A,0,1,A,A Wiley
28/12/09,Blackburn,Sunderland,2,2,D,0,0,D,M Dean
28/12/09,Chelsea,Fulham,2,1,H,0,1,A,A Marriner
28/12/09,Everton,Burnley,2,0,H,0,0,D,H Webb
28/12/09,Stoke,Birmingham,0,1,A,0,0,D,M Atkinson
28/12/09,Tottenham,West Ham,2,0,H,1,0,H,C Foy
28/12/09,Wolves,Man City,0,3,A,0,1,A,M Jones
29/12/09,Aston Villa,Liverpool,0,1,A,0,0,D,L Probert
29/12/09,Bolton,Hull,2,2,D,1,0,H,P Dowd
30/12/09,Man United,Wigan,5,0,H,3,0,H,L Mason
30/12/09,Portsmouth,Arsenal,1,4,A,0,2,A,A Wiley
05/01/10,Stoke,Fulham,3,2,H,3,0,H,M Clattenburg
09/01/10,Arsenal,Everton,2,2,D,1,1,D,P Walton
09/01/10,Birmingham,Man United,1,1,D,1,0,H,M Clattenburg
11/01/10,Man City,Blackburn,4,1,H,2,0,H,C Foy
16/01/10,Chelsea,Sunderland,7,2,H,4,0,H,C Foy
16/01/10,Everton,Man City,2,0,H,2,0,H,A Marriner
16/01/10,Man United,Burnley,3,0,H,0,0,D,L Probert
16/01/10,Stoke,Liverpool,1,1,D,0,0,D,L Mason
16/01/10,Tottenham,Hull,0,0,D,0,0,D,M Atkinson
16/01/10,Wolves,Wigan,0,2,A,0,0,D,H Webb
17/01/10,Aston Villa,West Ham,0,0,D,0,0,D,M Jones
17/01/10,Blackburn,Fulham,2,0,H,1,0,H,K Friend
17/01/10,Bolton,Arsenal,0,2,A,0,1,A,P Dowd
20/01/10,Arsenal,Bolton,4,2,H,1,2,A,A Wiley
20/01/10,Liverpool,Tottenham,2,0,H,1,0,H,H Webb
23/01/10,Man United,Hull,4,0,H,1,0,H,S Bennett
26/01/10,Bolton,Burnley,1,0,H,1,0,H,M Atkinson
26/01/10,Portsmouth,West Ham,1,1,D,0,0,D,A Marriner
26/01/10,Tottenham,Fulham,2,0,H,1,0,H,M Dean
26/01/10,Wolves,Liverpool,0,0,D,0,0,D,P Walton
27/01/10,Aston Villa,Arsenal,0,0,D,0,0,D,L Probert
27/01/10,Blackburn,Wigan,2,1,H,1,0,H,L Mason
27/01/10,Chelsea,Birmingham,3,0,H,2,0,H,S Bennett
27/01/10,Everton,Sunderland,2,0,H,2,0,H,P Dowd
30/01/10,Birmingham,Tottenham,1,1,D,0,0,D,S Attwell
30/01/10,Burnley,Chelsea,1,2,A,0,1,A,P Dowd
30/01/10,Fulham,Aston Villa,0,2,A,0,2,A,L Mason
30/01/10,Hull,Wolves,2,2,D,1,0,H,M Dean
30/01/10,Liverpool,Bolton,2,0,H,1,0,H,S Bennett
30/01/10,West Ham,Blackburn,0,0,D,0,0,D,P Walton
30/01/10,Wigan,Everton,0,1,A,0,0,D,L Probert
31/01/10,Arsenal,Man United,1,3,A,0,2,A,C Foy
31/01/10,Man City,Portsmouth,2,0,H,2,0,H,M Atkinson
01/02/10,Sunderland,Stoke,0,0,D,0,0,D,H Webb
02/02/10,Hull,Chelsea,1,1,D,1,1,D,M Clattenburg
03/02/10,Fulham,Portsmouth,1,0,H,0,0,D,A Taylor
06/02/10,Bolton,Fulham,0,0,D,0,0,D,M Clattenburg
06/02/10,Burnley,West Ham,2,1,H,1,0,H,H Webb
06/02/10,Hull,Man City,2,1,H,1,0,H,P Dowd
06/02/10,Liverpool,Everton,1,0,H,0,0,D,M Atkinson
06/02/10,Man United,Portsmouth,5,0,H,2,0,H,L Mason
06/02/10,Stoke,Blackburn,3,0,H,2,0,H,S Bennett
06/02/10,Sunderland,Wigan,1,1,D,0,1,A,S Attwell
06/02/10,Tottenham,Aston Villa,0,0,D,0,0,D,C Foy
07/02/10,Birmingham,Wolves,2,1,H,0,1,A,L Probert
07/02/10,Chelsea,Arsenal,2,0,H,2,0,H,M Dean
09/02/10,Fulham,Burnley,3,0,H,2,0,H,C Foy
09/02/10,Man City,Bolton,2,0,H,1,0,H,M Jones
09/02/10,Portsmouth,Sunderland,1,1,D,0,1,A,K Friend
09/02/10,Wigan,Stoke,1,1,D,1,0,H,A Marriner
10/02/10,Arsenal,Liverpool,1,0,H,0,0,D,H Webb
10/02/10,Aston Villa,Man United,1,1,D,1,1,D,P Walton
10/02/10,Blackburn,Hull,1,0,H,1,0,H,L Probert
10/02/10,Everton,Chelsea,2,1,H,1,1,D,A Wiley
10/02/10,West Ham,Birmingham,2,0,H,1,0,H,M Dean
10/02/10,Wolves,Tottenham,1,0,H,1,0,H,M Clattenburg
16/02/10,Stoke,Man City,1,1,D,0,0,D,A Wiley
17/02/10,Wigan,Bolton,0,0,D,0,0,D,H Webb
20/02/10,Arsenal,Sunderland,2,0,H,1,0,H,S Bennett
20/02/10,Everton,Man United,3,1,H,1,1,D,H Webb
20/02/10,Portsmouth,Stoke,1,2,A,1,0,H,M Dean
20/02/10,West Ham,Hull,3,0,H,1,0,H,M Atkinson
20/02/10,Wolves,Chelsea,0,2,A,0,1,A,K Friend
21/02/10,Aston Villa,Burnley,5,2,H,1,1,D,S Attwell
21/02/10,Blackburn,Bolton,3,0,H,1,0,H,C Foy
21/02/10,Fulham,Birmingham,2,1,H,0,1,A,P Dowd
21/02/10,Man City,Liverpool,0,0,D,0,0,D,P Walton
21/02/10,Wigan,Tottenham,0,3,A,0,1,A,A Wiley
23/02/10,Man United,West Ham,3,0,H,1,0,H,A Wiley
27/02/10,Birmingham,Wigan,1,0,H,1,0,H,A Taylor
27/02/10,Bolton,Wolves,1,0,H,1,0,H,A Marriner
27/02/10,Burnley,Portsmouth,1,2,A,1,1,D,M Clattenburg
27/02/10,Chelsea,Man City,2,4,A,1,1,D,M Dean
27/02/10,Stoke,Arsenal,1,3,A,1,1,D,P Walton
28/02/10,Liverpool,Blackburn,2,1,H,2,1,H,A Wiley
28/02/10,Sunderland,Fulham,0,0,D,0,0,D,M Atkinson
28/02/10,Tottenham,Everton,2,1,H,2,0,H,S Bennett
06/03/10,Arsenal,Burnley,3,1,H,1,0,H,C Foy
06/03/10,West Ham,Bolton,1,2,A,0,2,A,L Probert
06/03/10,Wolves,Man United,0,1,A,0,0,D,P Walton
07/03/10,Everton,Hull,5,1,H,2,1,H,L Mason
08/03/10,Wigan,Liverpool,1,0,H,1,0,H,A Marriner
09/03/10,Portsmouth,Birmingham,1,2,A,0,2,A,M Jones
09/03/10,Sunderland,Bolton,4,0,H,1,0,H,S Bennett
10/03/10,Burnley,Stoke,1,1,D,0,1,A,H Webb
13/03/10,Birmingham,Everton,2,2,D,1,2,A,L Probert
13/03/10,Bolton,Wigan,4,0,H,1,0,H,M Dean
13/03/10,Burnley,Wolves,1,2,A,0,1,A,S Bennett
13/03/10,Chelsea,West Ham,4,1,H,1,1,D,M Clattenburg
13/03/10,Hull,Arsenal,1,2,A,1,1,D,A Marriner
13/03/10,Stoke,Aston Villa,0,0,D,0,0,D,K Friend
13/03/10,Tottenham,Blackburn,3,1,H,1,0,H,H Webb
14/03/10,Man United,Fulham,3,0,H,0,0,D,M Jones
14/03/10,Sunderland,Man City,1,1,D,1,0,H,C Foy
15/03/10,Liverpool,Portsmouth,4,1,H,3,0,H,S Attwell
16/03/10,Wigan,Aston Villa,1,2,A,1,1,D,S Bennett
20/03/10,Arsenal,West Ham,2,0,H,1,0,H,M Atkinson
20/03/10,Aston Villa,Wolves,2,2,D,1,2,A,M Clattenburg
20/03/10,Everton,Bolton,2,0,H,0,0,D,A Wiley
20/03/10,Portsmouth,Hull,3,2,H,1,1,D,P Dowd
20/03/10,Stoke,Tottenham,1,2,A,0,0,D,M Dean
20/03/10,Sunderland,Birmingham,3,1,H,2,0,H,P Walton
20/03/10,Wigan,Burnley,1,0,H,0,0,D,M Jones
21/03/10,Blackburn,Chelsea,1,1,D,0,1,A,S Bennett
21/03/10,Fulham,Man City,1,2,A,0,2,A,L Probert
21/03/10,Man United,Liverpool,2,1,H,1,1,D,H Webb
23/03/10,West Ham,Wolves,1,3,A,0,1,A,P Dowd
24/03/10,Aston Villa,Sunderland,1,1,D,1,1,D,M Dean
24/03/10,Blackburn,Birmingham,2,1,H,1,0,H,M Clattenburg
24/03/10,Man City,Everton,0,2,A,0,1,A,P Walton
24/03/10,Portsmouth,Chelsea,0,5,A,0,1,A,L Mason
27/03/10,Birmingham,Arsenal,1,1,D,0,0,D,H Webb
27/03/10,Bolton,Man United,0,4,A,0,1,A,M Atkinson
27/03/10,Chelsea,Aston Villa,7,1,H,2,1,H,P Walton
27/03/10,Hull,Fulham,2,0,H,1,0,H,C Foy
27/03/10,Tottenham,Portsmouth,2,0,H,2,0,H,K Friend
27/03/10,West Ham,Stoke,0,1,A,0,0,D,A Marriner
27/03/10,Wolves,Everton,0,0,D,0,0,D,M Jones
28/03/10,Burnley,Blackburn,0,1,A,0,1,A,M Dean
28/03/10,Liverpool,Sunderland,3,0,H,2,0,H,P Dowd
29/03/10,Man City,Wigan,3,0,H,0,0,D,S Attwell
03/04/10,Arsenal,Wolves,1,0,H,0,0,D,A Marriner
03/04/10,Bolton,Aston Villa,0,1,A,0,1,A,M Jones
03/04/10,Burnley,Man City,1,6,A,0,5,A,A Wiley
03/04/10,Man United,Chelsea,1,2,A,0,1,A,M Dean
03/04/10,Portsmouth,Blackburn,0,0,D,0,0,D,S Bennett
03/04/10,Stoke,Hull,2,0,H,1,0,H,L Probert
03/04/10,Sunderland,Tottenham,3,1,H,2,0,H,L Mason
04/04/10,Birmingham,Liverpool,1,1,D,0,0,D,M Atkinson
04/04/10,Everton,West Ham,2,2,D,1,0,H,H Webb
04/04/10,Fulham,Wigan,2,1,H,0,1,A,M Clattenburg
10/04/10,Hull,Burnley,1,4,A,1,1,D,M Atkinson
10/04/10,West Ham,Sunderland,1,0,H,0,0,D,M Jones
11/04/10,Blackburn,Man United,0,0,D,0,0,D,P Walton
11/04/10,Liverpool,Fulham,0,0,D,0,0,D,A Marriner
11/04/10,Man City,Birmingham,5,1,H,3,1,H,P Dowd
11/04/10,Wolves,Stoke,0,0,D,0,0,D,C Foy
13/04/10,Chelsea,Bolton,1,0,H,1,0,H,L Probert
14/04/10,Aston Villa,Everton,2,2,D,0,1,A,M Atkinson
14/04/10,Tottenham,Arsenal,2,1,H,1,0,H,M Clattenburg
14/04/10,Wigan,Portsmouth,0,0,D,0,0,D,M Dean
17/04/10,Birmingham,Hull,0,0,D,0,0,D,M Clattenburg
17/04/10,Blackburn,Everton,2,3,A,0,1,A,A Marriner
17/04/10,Fulham,Wolves,0,0,D,0,0,D,M Dean
17/04/10,Man City,Man United,0,1,A,0,0,D,M Atkinson
17/04/10,Stoke,Bolton,1,2,A,1,0,H,S Attwell
17/04/10,Sunderland,Burnley,2,1,H,2,0,H,H Webb
17/04/10,Tottenham,Chelsea,2,1,H,2,0,H,P Dowd
18/04/10,Portsmouth,Aston Villa,1,2,A,1,1,D,L Probert
18/04/10,Wigan,Arsenal,3,2,H,0,1,A,L Mason
19/04/10,Liverpool,West Ham,3,0,H,2,0,H,P Walton
21/04/10,Hull,Aston Villa,0,2,A,0,1,A,M Dean
24/04/10,Arsenal,Man City,0,0,D,0,0,D,M Dean
24/04/10,Bolton,Portsmouth,2,2,D,2,0,H,H Webb
24/04/10,Hull,Sunderland,0,1,A,0,1,A,L Probert
24/04/10,Man United,Tottenham,3,1,H,0,0,D,A Marriner
24/04/10,West Ham,Wigan,3,2,H,2,1,H,A Wiley
24/04/10,Wolves,Blackburn,1,1,D,0,1,A,M Clattenburg
25/04/10,Aston Villa,Birmingham,1,0,H,0,0,D,M Atkinson
25/04/10,Burnley,Liverpool,0,4,A,0,0,D,P Dowd
25/04/10,Chelsea,Stoke,7,0,H,3,0,H,S Bennett
25/04/10,Everton,Fulham,2,1,H,0,1,A,L Mason
01/05/10,Birmingham,Burnley,2,1,H,2,0,H,P Walton
01/05/10,Man City,Aston Villa,3,1,H,2,1,H,M Clattenburg
01/05/10,Portsmouth,Wolves,3,1,H,2,1,H,M Jones
01/05/10,Stoke,Everton,0,0,D,0,0,D,H Webb
01/05/10,Tottenham,Bolton,1,0,H,1,0,H,C Foy
02/05/10,Fulham,West Ham,3,2,H,1,0,H,A Marriner
02/05/10,Liverpool,Chelsea,0,2,A,0,1,A,A Wiley
02/05/10,Sunderland,Man United,0,1,A,0,1,A,S Bennett
03/05/10,Blackburn,Arsenal,2,1,H,1,1,D,M Atkinson
03/05/10,Wigan,Hull,2,2,D,1,1,D,P Dowd
05/05/10,Fulham,Stoke,0,1,A,0,0,D,P Walton
05/05/10,Man City,Tottenham,0,1,A,0,0,D,S Bennett
09/05/10,Arsenal,Fulham,4,0,H,3,0,H,M Jones
09/05/10,Aston Villa,Blackburn,0,1,A,0,0,D,S Bennett
09/05/10,Bolton,Birmingham,2,1,H,1,0,H,K Friend
09/05/10,Burnley,Tottenham,4,2,H,1,2,A,M Dean
09/05/10,Chelsea,Wigan,8,0,H,2,0,H,M Atkinson
09/05/10,Everton,Portsmouth,1,0,H,0,0,D,P Walton
09/05/10,Hull,Liverpool,0,0,D,0,0,D,A Marriner
09/05/10,Man United,Stoke,4,0,H,2,0,H,M Clattenburg
09/05/10,West Ham,Man City,1,1,D,1,1,D,H Webb
09/05/10,Wolves,Sunderland,2,1,H,1,1,D,L Mason
