Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
10/11/13,Swansea,Stoke,3,3,D,0,2,A,R Madley
10/11/13,Tottenham,Newcastle,0,1,A,0,1,A,C Foy
23/11/13,Arsenal,Southampton,2,0,H,1,0,H,M Clattenburg
23/11/13,Everton,Liverpool,3,3,D,1,2,A,P Dowd
23/11/13,Fulham,Swansea,1,2,A,0,0,D,A Marriner
23/11/13,Hull,Crystal Palace,0,1,A,0,0,D,A Taylor
23/11/13,Newcastle,Norwich,2,1,H,2,0,H,M Dean
23/11/13,Stoke,Sunderland,2,0,H,1,0,H,K Friend
23/11/13,West Ham,Chelsea,0,3,A,0,2,A,C Foy
24/11/13,Cardiff,Man United,2,2,D,1,2,A,N Swarbrick
24/11/13,Man City,Tottenham,6,0,H,3,0,H,M Atkinson
25/11/13,West Brom,Aston Villa,2,2,D,2,0,H,M Oliver
30/11/13,Aston Villa,Sunderland,0,0,D,0,0,D,N Swarbrick
30/11/13,Cardiff,Arsenal,0,3,A,0,1,A,L Mason
30/11/13,Everton,Stoke,4,0,H,1,0,H,M Jones
30/11/13,Newcastle,West Brom,2,1,H,1,0,H,P Dowd
30/11/13,Norwich,Crystal Palace,1,0,H,1,0,H,C Foy
30/11/13,West Ham,Fulham,3,0,H,0,0,D,M Atkinson
01/12/13,Chelsea,Southampton,3,1,H,0,1,A,M Oliver
01/12/13,Hull,Liverpool,3,1,H,1,1,D,H Webb
01/12/13,Man City,Swansea,3,0,H,1,0,H,M Clattenburg
01/12/13,Tottenham,Man United,2,2,D,1,1,D,M Dean
03/12/13,Crystal Palace,West Ham,1,0,H,1,0,H,L Mason
04/12/13,Arsenal,Hull,2,0,H,1,0,H,A Marriner
04/12/13,Fulham,Tottenham,1,2,A,0,0,D,M Clattenburg
04/12/13,Liverpool,Norwich,5,1,H,3,0,H,A Taylor
04/12/13,Man United,Everton,0,1,A,0,0,D,M Atkinson
04/12/13,Southampton,Aston Villa,2,3,A,0,1,A,J Moss
04/12/13,Stoke,Cardiff,0,0,D,0,0,D,M Oliver
04/12/13,Sunderland,Chelsea,3,4,A,1,2,A,P Dowd
04/12/13,Swansea,Newcastle,3,0,H,1,0,H,H Webb
04/12/13,West Brom,Man City,2,3,A,0,2,A,C Foy
07/12/13,Crystal Palace,Cardiff,2,0,H,1,0,H,M Jones
07/12/13,Liverpool,West Ham,4,1,H,1,0,H,M Oliver
07/12/13,Man United,Newcastle,0,1,A,0,0,D,A Marriner
07/12/13,Southampton,Man City,1,1,D,1,1,D,A Taylor
07/12/13,Stoke,Chelsea,3,2,H,1,1,D,J Moss
07/12/13,Sunderland,Tottenham,1,2,A,1,1,D,L Mason
07/12/13,West Brom,Norwich,0,2,A,0,1,A,M Clattenburg
08/12/13,Arsenal,Everton,1,1,D,0,0,D,H Webb
08/12/13,Fulham,Aston Villa,2,0,H,2,0,H,M Dean
09/12/13,Swansea,Hull,1,1,D,0,1,A,M Atkinson
14/12/13,Cardiff,West Brom,1,0,H,0,0,D,H Webb
14/12/13,Chelsea,Crystal Palace,2,1,H,2,1,H,M Clattenburg
14/12/13,Everton,Fulham,4,1,H,1,0,H,A Taylor
14/12/13,Hull,Stoke,0,0,D,0,0,D,M Dean
14/12/13,Man City,Arsenal,6,3,H,2,1,H,M Atkinson
14/12/13,Newcastle,Southampton,1,1,D,1,0,H,M Jones
14/12/13,West Ham,Sunderland,0,0,D,0,0,D,A Marriner
15/12/13,Aston Villa,Man United,0,3,A,0,2,A,C Foy
15/12/13,Norwich,Swansea,1,1,D,1,1,D,M Oliver
15/12/13,Tottenham,Liverpool,0,5,A,0,2,A,J Moss
21/12/13,Crystal Palace,Newcastle,0,3,A,0,2,A,N Swarbrick
21/12/13,Fulham,Man City,2,4,A,0,2,A,K Friend
21/12/13,Liverpool,Cardiff,3,1,H,3,0,H,L Probert
21/12/13,Man United,West Ham,3,1,H,2,0,H,M Jones
21/12/13,Stoke,Aston Villa,2,1,H,0,0,D,C Pawson
21/12/13,Sunderland,Norwich,0,0,D,0,0,D,M Atkinson
21/12/13,West Brom,Hull,1,1,D,0,1,A,J Moss
22/12/13,Southampton,Tottenham,2,3,A,1,1,D,C Foy
22/12/13,Swansea,Everton,1,2,A,0,0,D,L Mason
23/12/13,Arsenal,Chelsea,0,0,D,0,0,D,M Dean
26/12/13,Aston Villa,Crystal Palace,0,1,A,0,0,D,H Webb
26/12/13,Cardiff,Southampton,0,3,A,0,3,A,A Marriner
26/12/13,Chelsea,Swansea,1,0,H,1,0,H,M Jones
26/12/13,Everton,Sunderland,0,1,A,0,1,A,L Probert
26/12/13,Hull,Man United,2,3,A,2,2,D,M Oliver
26/12/13,Man City,Liverpool,2,1,H,2,1,H,L Mason
26/12/13,Newcastle,Stoke,5,1,H,1,1,D,M Atkinson
26/12/13,Norwich,Fulham,1,2,A,1,1,D,J Moss
26/12/13,Tottenham,West Brom,1,1,D,1,1,D,A Taylor
26/12/13,West Ham,Arsenal,1,3,A,0,0,D,P Dowd
28/12/13,Aston Villa,Swansea,1,1,D,1,1,D,R East
28/12/13,Cardiff,Sunderland,2,2,D,1,0,H,C Foy
28/12/13,Hull,Fulham,6,0,H,0,0,D,R Madley
28/12/13,Man City,Crystal Palace,1,0,H,0,0,D,A Marriner
28/12/13,Norwich,Man United,0,1,A,0,0,D,P Dowd
28/12/13,West Ham,West Brom,3,3,D,1,2,A,M Dean
29/12/13,Chelsea,Liverpool,2,1,H,2,1,H,H Webb
29/12/13,Everton,Southampton,2,1,H,1,0,H,M Clattenburg
29/12/13,Newcastle,Arsenal,0,1,A,0,0,D,L Probert
29/12/13,Tottenham,Stoke,3,0,H,1,0,H,K Friend
01/01/14,Arsenal,Cardiff,2,0,H,0,0,D,J Moss
01/01/14,Crystal Palace,Norwich,1,1,D,1,1,D,M Dean
01/01/14,Fulham,West Ham,2,1,H,1,1,D,M Clattenburg
01/01/14,Liverpool,Hull,2,0,H,1,0,H,C Pawson
01/01/14,Man United,Tottenham,1,2,A,0,1,A,H Webb
01/01/14,Southampton,Chelsea,0,3,A,0,0,D,M Atkinson
01/01/14,Stoke,Everton,1,1,D,0,0,D,A Marriner
01/01/14,Sunderland,Aston Villa,0,1,A,0,1,A,M Jones
01/01/14,Swansea,Man City,2,3,A,1,1,D,P Dowd
01/01/14,West Brom,Newcastle,1,0,H,0,0,D,L Mason
11/01/14,Cardiff,West Ham,0,2,A,0,1,A,L Mason
11/01/14,Everton,Norwich,2,0,H,1,0,H,K Friend
11/01/14,Fulham,Sunderland,1,4,A,0,2,A,M Dean
11/01/14,Hull,Chelsea,0,2,A,0,0,D,M Clattenburg
11/01/14,Man United,Swansea,2,0,H,0,0,D,C Foy
11/01/14,Southampton,West Brom,1,0,H,0,0,D,H Webb
11/01/14,Tottenham,Crystal Palace,2,0,H,0,0,D,M Oliver
12/01/14,Newcastle,Man City,0,2,A,0,1,A,M Jones
12/01/14,Stoke,Liverpool,3,5,A,2,2,D,A Taylor
13/01/14,Aston Villa,Arsenal,1,2,A,0,2,A,N Swarbrick
18/01/14,Arsenal,Fulham,2,0,H,0,0,D,L Probert
18/01/14,Crystal Palace,Stoke,1,0,H,0,0,D,M Clattenburg
18/01/14,Liverpool,Aston Villa,2,2,D,1,2,A,J Moss
18/01/14,Man City,Cardiff,4,2,H,2,1,H,N Swarbrick
18/01/14,Norwich,Hull,1,0,H,0,0,D,H Webb
18/01/14,Sunderland,Southampton,2,2,D,1,2,A,C Foy
18/01/14,West Ham,Newcastle,1,3,A,1,2,A,A Marriner
19/01/14,Chelsea,Man United,3,1,H,2,0,H,P Dowd
19/01/14,Swansea,Tottenham,1,3,A,0,1,A,M Atkinson
20/01/14,West Brom,Everton,1,1,D,0,1,A,M Oliver
28/01/14,Crystal Palace,Hull,1,0,H,1,0,H,R East
28/01/14,Liverpool,Everton,4,0,H,3,0,H,M Atkinson
28/01/14,Man United,Cardiff,2,0,H,1,0,H,C Pawson
28/01/14,Norwich,Newcastle,0,0,D,0,0,D,C Foy
28/01/14,Southampton,Arsenal,2,2,D,1,0,H,L Mason
28/01/14,Swansea,Fulham,2,0,H,0,0,D,M Oliver
29/01/14,Aston Villa,West Brom,4,3,H,3,3,D,M Clattenburg
29/01/14,Chelsea,West Ham,0,0,D,0,0,D,N Swarbrick
29/01/14,Sunderland,Stoke,1,0,H,1,0,H,R Madley
29/01/14,Tottenham,Man City,1,5,A,0,1,A,A Marriner
01/02/14,Cardiff,Norwich,2,1,H,0,1,A,M Clattenburg
01/02/14,Everton,Aston Villa,2,1,H,0,1,A,R Madley
01/02/14,Fulham,Southampton,0,3,A,0,0,D,M Jones
01/02/14,Hull,Tottenham,1,1,D,1,0,H,A Taylor
01/02/14,Newcastle,Sunderland,0,3,A,0,2,A,P Dowd
01/02/14,Stoke,Man United,2,1,H,1,0,H,N Swarbrick
01/02/14,West Ham,Swansea,2,0,H,2,0,H,H Webb
02/02/14,Arsenal,Crystal Palace,2,0,H,0,0,D,J Moss
02/02/14,West Brom,Liverpool,1,1,D,0,1,A,K Friend
03/02/14,Man City,Chelsea,0,1,A,0,1,A,M Dean
08/02/14,Aston Villa,West Ham,0,2,A,0,0,D,M Dean
08/02/14,Chelsea,Newcastle,3,0,H,2,0,H,H Webb
08/02/14,Crystal Palace,West Brom,3,1,H,2,0,H,C Foy
08/02/14,Liverpool,Arsenal,5,1,H,4,0,H,M Oliver
08/02/14,Norwich,Man City,0,0,D,0,0,D,J Moss
08/02/14,Southampton,Stoke,2,2,D,2,2,D,C Pawson
08/02/14,Sunderland,Hull,0,2,A,0,1,A,M Jones
08/02/14,Swansea,Cardiff,3,0,H,0,0,D,A Marriner
09/02/14,Man United,Fulham,2,2,D,0,1,A,K Friend
09/02/14,Tottenham,Everton,1,0,H,0,0,D,M Clattenburg
11/02/14,Cardiff,Aston Villa,0,0,D,0,0,D,C Foy
11/02/14,Hull,Southampton,0,1,A,0,0,D,M Atkinson
11/02/14,West Brom,Chelsea,1,1,D,0,1,A,A Taylor
11/02/14,West Ham,Norwich,2,0,H,0,0,D,M Oliver
12/02/14,Arsenal,Man United,0,0,D,0,0,D,M Clattenburg
12/02/14,Fulham,Liverpool,2,3,A,1,1,D,P Dowd
12/02/14,Newcastle,Tottenham,0,4,A,0,1,A,N Swarbrick
12/02/14,Stoke,Swansea,1,1,D,1,0,H,J Moss
22/02/14,Arsenal,Sunderland,4,1,H,3,0,H,A Marriner
22/02/14,Cardiff,Hull,0,4,A,0,2,A,H Webb
22/02/14,Chelsea,Everton,1,0,H,0,0,D,L Probert
22/02/14,Crystal Palace,Man United,0,2,A,0,0,D,M Oliver
22/02/14,Man City,Stoke,1,0,H,0,0,D,C Foy
22/02/14,West Brom,Fulham,1,1,D,0,1,A,M Dean
22/02/14,West Ham,Southampton,3,1,H,2,1,H,M Clattenburg
23/02/14,Liverpool,Swansea,4,3,H,3,2,H,M Jones
23/02/14,Newcastle,Aston Villa,1,0,H,0,0,D,M Atkinson
23/02/14,Norwich,Tottenham,1,0,H,0,0,D,C Pawson
01/03/14,Everton,West Ham,1,0,H,0,0,D,J Moss
01/03/14,Fulham,Chelsea,1,3,A,0,0,D,M Clattenburg
01/03/14,Hull,Newcastle,1,4,A,0,2,A,K Friend
01/03/14,Southampton,Liverpool,0,3,A,0,1,A,L Probert
01/03/14,Stoke,Arsenal,1,0,H,0,0,D,M Jones
02/03/14,Aston Villa,Norwich,4,1,H,4,1,H,A Taylor
02/03/14,Swansea,Crystal Palace,1,1,D,1,0,H,M Dean
02/03/14,Tottenham,Cardiff,1,0,H,1,0,H,P Dowd
08/03/14,Cardiff,Fulham,3,1,H,1,0,H,M Atkinson
08/03/14,Chelsea,Tottenham,4,0,H,0,0,D,M Oliver
08/03/14,Crystal Palace,Southampton,0,1,A,0,1,A,H Webb
08/03/14,Norwich,Stoke,1,1,D,0,0,D,A Marriner
08/03/14,West Brom,Man United,0,3,A,0,1,A,J Moss
15/03/14,Aston Villa,Chelsea,1,0,H,0,0,D,C Foy
15/03/14,Everton,Cardiff,2,1,H,0,0,D,R East
15/03/14,Fulham,Newcastle,1,0,H,0,0,D,H Webb
15/03/14,Hull,Man City,0,2,A,0,1,A,L Mason
15/03/14,Southampton,Norwich,4,2,H,1,0,H,K Friend
15/03/14,Stoke,West Ham,3,1,H,1,1,D,C Pawson
15/03/14,Sunderland,Crystal Palace,0,0,D,0,0,D,N Swarbrick
15/03/14,Swansea,West Brom,1,2,A,1,0,H,M Atkinson
16/03/14,Man United,Liverpool,0,3,A,0,1,A,M Clattenburg
16/03/14,Tottenham,Arsenal,0,1,A,0,1,A,M Dean
22/03/14,Cardiff,Liverpool,3,6,A,2,2,D,N Swarbrick
22/03/14,Chelsea,Arsenal,6,0,H,4,0,H,A Marriner
22/03/14,Everton,Swansea,3,2,H,1,1,D,M Oliver
22/03/14,Hull,West Brom,2,0,H,2,0,H,C Foy
22/03/14,Man City,Fulham,5,0,H,1,0,H,J Moss
22/03/14,Newcastle,Crystal Palace,1,0,H,0,0,D,L Probert
22/03/14,Norwich,Sunderland,2,0,H,2,0,H,P Dowd
22/03/14,West Ham,Man United,0,2,A,0,2,A,L Mason
23/03/14,Aston Villa,Stoke,1,4,A,1,3,A,M Clattenburg
23/03/14,Tottenham,Southampton,3,2,H,1,2,A,A Taylor
25/03/14,Arsenal,Swansea,2,2,D,0,1,A,L Probert
25/03/14,Man United,Man City,0,3,A,0,1,A,M Oliver
25/03/14,Newcastle,Everton,0,3,A,0,1,A,L Mason
26/03/14,Liverpool,Sunderland,2,1,H,1,0,H,K Friend
26/03/14,West Ham,Hull,2,1,H,1,0,H,M Dean
29/03/14,Arsenal,Man City,1,1,D,0,1,A,M Dean
29/03/14,Crystal Palace,Chelsea,1,0,H,0,0,D,L Mason
29/03/14,Man United,Aston Villa,4,1,H,2,1,H,M Atkinson
29/03/14,Southampton,Newcastle,4,0,H,1,0,H,A Marriner
29/03/14,Stoke,Hull,1,0,H,0,0,D,N Swarbrick
29/03/14,Swansea,Norwich,3,0,H,2,0,H,J Moss
29/03/14,West Brom,Cardiff,3,3,D,2,1,H,M Oliver
30/03/14,Fulham,Everton,1,3,A,0,0,D,A Taylor
30/03/14,Liverpool,Tottenham,4,0,H,2,0,H,P Dowd
31/03/14,Sunderland,West Ham,1,2,A,0,1,A,H Webb
05/04/14,Aston Villa,Fulham,1,2,A,0,0,D,M Oliver
05/04/14,Cardiff,Crystal Palace,0,3,A,0,1,A,P Dowd
05/04/14,Chelsea,Stoke,3,0,H,1,0,H,L Probert
05/04/14,Hull,Swansea,1,0,H,1,0,H,H Webb
05/04/14,Man City,Southampton,4,1,H,3,1,H,C Foy
05/04/14,Newcastle,Man United,0,4,A,0,1,A,K Friend
05/04/14,Norwich,West Brom,0,1,A,0,1,A,M Clattenburg
06/04/14,Everton,Arsenal,3,0,H,2,0,H,M Atkinson
06/04/14,West Ham,Liverpool,1,2,A,1,1,D,A Taylor
07/04/14,Tottenham,Sunderland,5,1,H,1,1,D,L Mason
12/04/14,Crystal Palace,Aston Villa,1,0,H,0,0,D,H Webb
12/04/14,Fulham,Norwich,1,0,H,1,0,H,M Dean
12/04/14,Southampton,Cardiff,0,1,A,0,0,D,J Moss
12/04/14,Stoke,Newcastle,1,0,H,1,0,H,M Jones
12/04/14,Sunderland,Everton,0,1,A,0,0,D,L Probert
12/04/14,West Brom,Tottenham,3,3,D,3,1,H,N Swarbrick
13/04/14,Liverpool,Man City,3,2,H,2,0,H,M Clattenburg
13/04/14,Swansea,Chelsea,0,1,A,0,0,D,P Dowd
15/04/14,Arsenal,West Ham,3,1,H,1,1,D,K Friend
16/04/14,Everton,Crystal Palace,2,3,A,0,1,A,A Marriner
16/04/14,Man City,Sunderland,2,2,D,1,0,H,M Atkinson
19/04/14,Aston Villa,Southampton,0,0,D,0,0,D,L Mason
19/04/14,Cardiff,Stoke,1,1,D,0,1,A,H Webb
19/04/14,Chelsea,Sunderland,1,2,A,1,1,D,M Dean
19/04/14,Newcastle,Swansea,1,2,A,1,1,D,C Foy
19/04/14,Tottenham,Fulham,3,1,H,1,1,D,L Probert
19/04/14,West Ham,Crystal Palace,0,1,A,0,0,D,M Atkinson
20/04/14,Everton,Man United,2,0,H,2,0,H,M Clattenburg
20/04/14,Hull,Arsenal,0,3,A,0,2,A,J Moss
20/04/14,Norwich,Liverpool,2,3,A,0,2,A,A Marriner
21/04/14,Man City,West Brom,3,1,H,3,1,H,P Dowd
26/04/14,Fulham,Hull,2,2,D,0,0,D,L Mason
26/04/14,Man United,Norwich,4,0,H,1,0,H,L Probert
26/04/14,Southampton,Everton,2,0,H,2,0,H,M Oliver
26/04/14,Stoke,Tottenham,0,1,A,0,1,A,A Marriner
26/04/14,Swansea,Aston Villa,4,1,H,2,1,H,M Clattenburg
26/04/14,West Brom,West Ham,1,0,H,1,0,H,M Dean
27/04/14,Crystal Palace,Man City,0,2,A,0,2,A,H Webb
27/04/14,Liverpool,Chelsea,0,2,A,0,1,A,M Atkinson
27/04/14,Sunderland,Cardiff,4,0,H,2,0,H,P Dowd
28/04/14,Arsenal,Newcastle,3,0,H,2,0,H,N Swarbrick
03/05/14,Aston Villa,Hull,3,1,H,3,1,H,M Dean
03/05/14,Everton,Man City,2,3,A,1,2,A,L Probert
03/05/14,Man United,Sunderland,0,1,A,0,1,A,H Webb
03/05/14,Newcastle,Cardiff,3,0,H,1,0,H,M Atkinson
03/05/14,Stoke,Fulham,4,1,H,1,0,H,C Foy
03/05/14,Swansea,Southampton,0,1,A,0,0,D,A Taylor
03/05/14,West Ham,Tottenham,2,0,H,2,0,H,P Dowd
04/05/14,Arsenal,West Brom,1,0,H,1,0,H,M Jones
04/05/14,Chelsea,Norwich,0,0,D,0,0,D,N Swarbrick
05/05/14,Crystal Palace,Liverpool,3,3,D,0,1,A,M Clattenburg
06/05/14,Man United,Hull,3,1,H,1,0,H,C Pawson
07/05/14,Man City,Aston Villa,4,0,H,0,0,D,M Oliver
07/05/14,Sunderland,West Brom,2,0,H,2,0,H,L Mason
11/05/14,Cardiff,Chelsea,1,2,A,1,0,H,M Oliver
11/05/14,Fulham,Crystal Palace,2,2,D,0,1,A,K Friend
11/05/14,Hull,Everton,0,2,A,0,1,A,H Webb
11/05/14,Liverpool,Newcastle,2,1,H,0,1,A,P Dowd
11/05/14,Man City,West Ham,2,0,H,1,0,H,M Atkinson
11/05/14,Norwich,Arsenal,0,2,A,0,0,D,L Mason
11/05/14,Southampton,Man United,1,1,D,1,0,H,M Dean
11/05/14,Sunderland,Swansea,1,3,A,0,2,A,C Foy
11/05/14,Tottenham,Aston Villa,3,0,H,3,0,H,J Moss
11/05/14,West Brom,Stoke,1,2,A,0,1,A,L Probert
