Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
08/11/08,Wigan,Stoke,0,0,D,0,0,D,M Riley
09/11/08,Aston Villa,Middlesbrough,1,2,A,1,1,D,R Styles
09/11/08,Blackburn,Chelsea,0,2,A,0,1,A,C Foy
09/11/08,Fulham,Newcastle,2,1,H,1,0,H,M Atkinson
09/11/08,Man City,Tottenham,1,2,A,1,1,D,M Dean
15/11/08,Arsenal,Aston Villa,0,2,A,0,0,D,M Riley
15/11/08,Blackburn,Sunderland,1,2,A,1,0,H,S Tanner
15/11/08,Bolton,Liverpool,0,2,A,0,1,A,R Styles
15/11/08,Fulham,Tottenham,2,1,H,1,0,H,A Wiley
15/11/08,Man United,Stoke,5,0,H,2,0,H,P Walton
15/11/08,Newcastle,Wigan,2,2,D,0,1,A,A Marriner
15/11/08,West Brom,Chelsea,0,3,A,0,3,A,S Bennett
15/11/08,West Ham,Portsmouth,0,0,D,0,0,D,M Atkinson
16/11/08,Everton,Middlesbrough,1,1,D,0,1,A,H Webb
16/11/08,Hull,Man City,2,2,D,1,2,A,P Dowd
22/11/08,Aston Villa,Man United,0,0,D,0,0,D,C Foy
22/11/08,Chelsea,Newcastle,0,0,D,0,0,D,P Dowd
22/11/08,Liverpool,Fulham,0,0,D,0,0,D,M Halsey
22/11/08,Man City,Arsenal,3,0,H,1,0,H,A Wiley
22/11/08,Middlesbrough,Bolton,1,3,A,0,2,A,M Atkinson
22/11/08,Portsmouth,Hull,2,2,D,1,0,H,S Attwell
22/11/08,Stoke,West Brom,1,0,H,0,0,D,L Mason
23/11/08,Sunderland,West Ham,0,1,A,0,1,A,M Dean
23/11/08,Tottenham,Blackburn,1,0,H,1,0,H,H Webb
24/11/08,Wigan,Everton,1,0,H,0,0,D,R Styles
29/11/08,Aston Villa,Fulham,0,0,D,0,0,D,M Jones
29/11/08,Middlesbrough,Newcastle,0,0,D,0,0,D,A Wiley
29/11/08,Stoke,Hull,1,1,D,0,1,A,K Stroud
29/11/08,Sunderland,Bolton,1,4,A,1,3,A,C Foy
29/11/08,Wigan,West Brom,2,1,H,0,0,D,P Dowd
30/11/08,Chelsea,Arsenal,1,2,A,1,0,H,M Dean
30/11/08,Man City,Man United,0,1,A,0,1,A,H Webb
30/11/08,Portsmouth,Blackburn,3,2,H,0,0,D,M Halsey
30/11/08,Tottenham,Everton,0,1,A,0,0,D,S Bennett
01/12/08,Liverpool,West Ham,0,0,D,0,0,D,P Walton
06/12/08,Arsenal,Wigan,1,0,H,1,0,H,S Bennett
06/12/08,Blackburn,Liverpool,1,3,A,0,0,D,A Marriner
06/12/08,Bolton,Chelsea,0,2,A,0,2,A,H Webb
06/12/08,Fulham,Man City,1,1,D,1,1,D,R Styles
06/12/08,Hull,Middlesbrough,2,1,H,0,0,D,S Tanner
06/12/08,Man United,Sunderland,1,0,H,0,0,D,M Halsey
06/12/08,Newcastle,Stoke,2,2,D,2,0,H,M Riley
07/12/08,Everton,Aston Villa,2,3,A,1,1,D,M Atkinson
07/12/08,West Brom,Portsmouth,1,1,D,1,0,H,M Dean
08/12/08,West Ham,Tottenham,0,2,A,0,0,D,C Foy
13/12/08,Aston Villa,Bolton,4,2,H,2,1,H,L Probert
13/12/08,Liverpool,Hull,2,2,D,2,2,D,A Wiley
13/12/08,Man City,Everton,0,1,A,0,0,D,M Halsey
13/12/08,Middlesbrough,Arsenal,1,1,D,1,1,D,P Walton
13/12/08,Stoke,Fulham,0,0,D,0,0,D,S Attwell
13/12/08,Sunderland,West Brom,4,0,H,3,0,H,L Mason
13/12/08,Tottenham,Man United,0,0,D,0,0,D,M Dean
13/12/08,Wigan,Blackburn,3,0,H,2,0,H,H Webb
14/12/08,Chelsea,West Ham,1,1,D,0,1,A,M Riley
14/12/08,Portsmouth,Newcastle,0,3,A,0,0,D,C Foy
20/12/08,Blackburn,Stoke,3,0,H,3,0,H,P Walton
20/12/08,Bolton,Portsmouth,2,1,H,2,1,H,M Atkinson
20/12/08,Fulham,Middlesbrough,3,0,H,1,0,H,K Stroud
20/12/08,Hull,Sunderland,1,4,A,1,1,D,M Riley
20/12/08,West Ham,Aston Villa,0,1,A,0,0,D,M Halsey
21/12/08,Arsenal,Liverpool,1,1,D,1,1,D,H Webb
21/12/08,Newcastle,Tottenham,2,1,H,1,1,D,A Marriner
21/12/08,West Brom,Man City,2,1,H,0,0,D,C Foy
22/12/08,Everton,Chelsea,0,0,D,0,0,D,P Dowd
26/12/08,Aston Villa,Arsenal,2,2,D,0,1,A,L Mason
26/12/08,Chelsea,West Brom,2,0,H,2,0,H,R Styles
26/12/08,Liverpool,Bolton,3,0,H,1,0,H,A Wiley
26/12/08,Man City,Hull,5,1,H,4,0,H,A Marriner
26/12/08,Middlesbrough,Everton,0,1,A,0,0,D,M Riley
26/12/08,Portsmouth,West Ham,1,4,A,1,1,D,S Bennett
26/12/08,Stoke,Man United,0,1,A,0,0,D,C Foy
26/12/08,Sunderland,Blackburn,0,0,D,0,0,D,M Atkinson
26/12/08,Tottenham,Fulham,0,0,D,0,0,D,P Walton
26/12/08,Wigan,Newcastle,2,1,H,1,0,H,M Dean
28/12/08,Arsenal,Portsmouth,1,0,H,0,0,D,A Wiley
28/12/08,Blackburn,Man City,2,2,D,1,0,H,H Webb
28/12/08,Bolton,Wigan,0,1,A,0,1,A,P Dowd
28/12/08,Everton,Sunderland,3,0,H,2,0,H,R Styles
28/12/08,Fulham,Chelsea,2,2,D,1,0,H,A Marriner
28/12/08,Newcastle,Liverpool,1,5,A,1,2,A,M Halsey
28/12/08,West Brom,Tottenham,2,0,H,0,0,D,S Tanner
28/12/08,West Ham,Stoke,2,1,H,0,1,A,M Jones
29/12/08,Man United,Middlesbrough,1,0,H,0,0,D,M Atkinson
30/12/08,Hull,Aston Villa,0,1,A,0,0,D,S Bennett
10/01/09,Arsenal,Bolton,1,0,H,0,0,D,C Foy
10/01/09,Aston Villa,West Brom,2,1,H,2,0,H,S Bennett
10/01/09,Everton,Hull,2,0,H,2,0,H,M Atkinson
10/01/09,Middlesbrough,Sunderland,1,1,D,1,0,H,P Dowd
10/01/09,Newcastle,West Ham,2,2,D,1,1,D,A Wiley
10/01/09,Stoke,Liverpool,0,0,D,0,0,D,L Mason
11/01/09,Man United,Chelsea,3,0,H,1,0,H,H Webb
11/01/09,Wigan,Tottenham,1,0,H,0,0,D,A Marriner
14/01/09,Man United,Wigan,1,0,H,1,0,H,S Bennett
17/01/09,Blackburn,Newcastle,3,0,H,0,0,D,R Styles
17/01/09,Bolton,Man United,0,1,A,0,0,D,A Marriner
17/01/09,Chelsea,Stoke,2,1,H,0,0,D,P Walton
17/01/09,Hull,Arsenal,1,3,A,0,1,A,A Wiley
17/01/09,Man City,Wigan,1,0,H,0,0,D,L Mason
17/01/09,Sunderland,Aston Villa,1,2,A,1,0,H,M Dean
17/01/09,West Brom,Middlesbrough,3,0,H,1,0,H,M Halsey
18/01/09,Tottenham,Portsmouth,1,1,D,0,0,D,S Bennett
18/01/09,West Ham,Fulham,3,1,H,1,1,D,P Dowd
19/01/09,Liverpool,Everton,1,1,D,0,0,D,H Webb
27/01/09,Portsmouth,Aston Villa,0,1,A,0,1,A,P Walton
27/01/09,Sunderland,Fulham,1,0,H,0,0,D,M Halsey
27/01/09,Tottenham,Stoke,3,1,H,3,0,H,M Riley
27/01/09,West Brom,Man United,0,5,A,0,2,A,R Styles
28/01/09,Blackburn,Bolton,2,2,D,0,2,A,M Dean
28/01/09,Chelsea,Middlesbrough,2,0,H,0,0,D,L Probert
28/01/09,Everton,Arsenal,1,1,D,0,0,D,A Marriner
28/01/09,Man City,Newcastle,2,1,H,1,0,H,M Jones
28/01/09,West Ham,Hull,2,0,H,1,0,H,H Webb
28/01/09,Wigan,Liverpool,1,1,D,0,1,A,P Dowd
31/01/09,Arsenal,West Ham,0,0,D,0,0,D,S Bennett
31/01/09,Aston Villa,Wigan,0,0,D,0,0,D,R Styles
31/01/09,Bolton,Tottenham,3,2,H,1,0,H,P Dowd
31/01/09,Fulham,Portsmouth,3,1,H,1,0,H,A Wiley
31/01/09,Hull,West Brom,2,2,D,1,0,H,P Walton
31/01/09,Man United,Everton,1,0,H,1,0,H,M Halsey
31/01/09,Middlesbrough,Blackburn,0,0,D,0,0,D,C Foy
31/01/09,Stoke,Man City,1,0,H,1,0,H,M Atkinson
01/02/09,Liverpool,Chelsea,2,0,H,0,0,D,M Riley
01/02/09,Newcastle,Sunderland,1,1,D,0,1,A,H Webb
07/02/09,Blackburn,Aston Villa,0,2,A,0,1,A,S Bennett
07/02/09,Chelsea,Hull,0,0,D,0,0,D,L Mason
07/02/09,Everton,Bolton,3,0,H,1,0,H,P Walton
07/02/09,Man City,Middlesbrough,1,0,H,0,0,D,A Marriner
07/02/09,Portsmouth,Liverpool,2,3,A,0,0,D,H Webb
07/02/09,Sunderland,Stoke,2,0,H,0,0,D,R Styles
07/02/09,West Brom,Newcastle,2,3,A,1,3,A,C Foy
07/02/09,Wigan,Fulham,0,0,D,0,0,D,L Probert
08/02/09,Tottenham,Arsenal,0,0,D,0,0,D,M Dean
08/02/09,West Ham,Man United,0,1,A,0,0,D,P Dowd
14/02/09,Portsmouth,Man City,2,0,H,0,0,D,L Probert
18/02/09,Man United,Fulham,3,0,H,2,0,H,A Marriner
21/02/09,Arsenal,Sunderland,0,0,D,0,0,D,A Wiley
21/02/09,Aston Villa,Chelsea,0,1,A,0,1,A,M Halsey
21/02/09,Bolton,West Ham,2,1,H,2,0,H,S Tanner
21/02/09,Man United,Blackburn,2,1,H,1,1,D,H Webb
21/02/09,Middlesbrough,Wigan,0,0,D,0,0,D,M Dean
21/02/09,Stoke,Portsmouth,2,2,D,0,0,D,M Jones
22/02/09,Fulham,West Brom,2,0,H,0,0,D,M Atkinson
22/02/09,Liverpool,Man City,1,1,D,0,0,D,P Dowd
22/02/09,Newcastle,Everton,0,0,D,0,0,D,L Mason
23/02/09,Hull,Tottenham,1,2,A,1,1,D,L Probert
28/02/09,Arsenal,Fulham,0,0,D,0,0,D,P Walton
28/02/09,Chelsea,Wigan,2,1,H,1,0,H,L Probert
28/02/09,Everton,West Brom,2,0,H,1,0,H,S Bennett
28/02/09,Middlesbrough,Liverpool,2,0,H,1,0,H,R Styles
01/03/09,Aston Villa,Stoke,2,2,D,1,0,H,H Webb
01/03/09,Bolton,Newcastle,1,0,H,0,0,D,A Wiley
01/03/09,Hull,Blackburn,1,2,A,0,2,A,M Atkinson
01/03/09,West Ham,Man City,1,0,H,0,0,D,M Dean
03/03/09,Liverpool,Sunderland,2,0,H,0,0,D,M Halsey
03/03/09,Portsmouth,Chelsea,0,1,A,0,0,D,P Dowd
03/03/09,West Brom,Arsenal,1,3,A,1,3,A,S Tanner
04/03/09,Blackburn,Everton,0,0,D,0,0,D,A Wiley
04/03/09,Fulham,Hull,0,1,A,0,0,D,M Jones
04/03/09,Man City,Aston Villa,2,0,H,1,0,H,C Foy
04/03/09,Newcastle,Man United,1,2,A,1,1,D,S Bennett
04/03/09,Stoke,Bolton,2,0,H,1,0,H,M Dean
04/03/09,Tottenham,Middlesbrough,4,0,H,3,0,H,H Webb
04/03/09,Wigan,West Ham,0,1,A,0,1,A,S Attwell
07/03/09,Sunderland,Tottenham,1,1,D,1,0,H,P Dowd
11/03/09,Fulham,Blackburn,1,2,A,1,0,H,R Styles
14/03/09,Arsenal,Blackburn,4,0,H,1,0,H,P Dowd
14/03/09,Bolton,Fulham,1,3,A,1,1,D,C Foy
14/03/09,Everton,Stoke,3,1,H,2,0,H,A Marriner
14/03/09,Hull,Newcastle,1,1,D,1,1,D,H Webb
14/03/09,Man United,Liverpool,1,4,A,1,2,A,A Wiley
14/03/09,Middlesbrough,Portsmouth,1,1,D,0,1,A,M Atkinson
14/03/09,Sunderland,Wigan,1,2,A,1,2,A,M Dean
15/03/09,Aston Villa,Tottenham,1,2,A,0,1,A,S Bennett
15/03/09,Chelsea,Man City,1,0,H,1,0,H,M Riley
16/03/09,West Ham,West Brom,0,0,D,0,0,D,M Halsey
21/03/09,Blackburn,West Ham,1,1,D,0,1,A,C Foy
21/03/09,Fulham,Man United,2,0,H,1,0,H,P Dowd
21/03/09,Newcastle,Arsenal,1,3,A,0,0,D,M Halsey
21/03/09,Portsmouth,Everton,2,1,H,1,1,D,P Walton
21/03/09,Stoke,Middlesbrough,1,0,H,0,0,D,L Mason
21/03/09,Tottenham,Chelsea,1,0,H,0,0,D,M Dean
21/03/09,West Brom,Bolton,1,1,D,0,0,D,H Webb
22/03/09,Liverpool,Aston Villa,5,0,H,3,0,H,M Atkinson
22/03/09,Man City,Sunderland,1,0,H,0,0,D,S Tanner
22/03/09,Wigan,Hull,1,0,H,0,0,D,A Marriner
04/04/09,Arsenal,Man City,2,0,H,1,0,H,A Marriner
04/04/09,Blackburn,Tottenham,2,1,H,0,1,A,P Walton
04/04/09,Bolton,Middlesbrough,4,1,H,2,1,H,A Wiley
04/04/09,Fulham,Liverpool,0,1,A,0,0,D,S Bennett
04/04/09,Hull,Portsmouth,0,0,D,0,0,D,C Foy
04/04/09,Newcastle,Chelsea,0,2,A,0,0,D,R Styles
04/04/09,West Brom,Stoke,0,2,A,0,1,A,M Atkinson
04/04/09,West Ham,Sunderland,2,0,H,1,0,H,M Jones
05/04/09,Everton,Wigan,4,0,H,1,0,H,P Dowd
05/04/09,Man United,Aston Villa,3,2,H,1,1,D,M Riley
11/04/09,Chelsea,Bolton,4,3,H,1,0,H,P Walton
11/04/09,Liverpool,Blackburn,4,0,H,2,0,H,M Riley
11/04/09,Middlesbrough,Hull,3,1,H,2,1,H,P Dowd
11/04/09,Portsmouth,West Brom,2,2,D,1,0,H,M Dean
11/04/09,Stoke,Newcastle,1,1,D,1,0,H,C Foy
11/04/09,Sunderland,Man United,1,2,A,0,1,A,R Styles
11/04/09,Tottenham,West Ham,1,0,H,0,0,D,M Atkinson
11/04/09,Wigan,Arsenal,1,4,A,1,0,H,A Wiley
12/04/09,Aston Villa,Everton,3,3,D,1,2,A,H Webb
12/04/09,Man City,Fulham,1,3,A,1,0,H,M Halsey
18/04/09,Aston Villa,West Ham,1,1,D,1,0,H,R Styles
18/04/09,Middlesbrough,Fulham,0,0,D,0,0,D,P Walton
18/04/09,Portsmouth,Bolton,1,0,H,0,0,D,P Dowd
18/04/09,Stoke,Blackburn,1,0,H,0,0,D,H Webb
18/04/09,Sunderland,Hull,1,0,H,1,0,H,M Dean
19/04/09,Man City,West Brom,4,2,H,2,1,H,M Jones
19/04/09,Tottenham,Newcastle,1,0,H,1,0,H,M Halsey
21/04/09,Liverpool,Arsenal,4,4,D,0,1,A,H Webb
22/04/09,Chelsea,Everton,0,0,D,0,0,D,M Halsey
22/04/09,Man United,Portsmouth,2,0,H,1,0,H,P Walton
25/04/09,Bolton,Aston Villa,1,1,D,0,1,A,L Probert
25/04/09,Everton,Man City,1,2,A,0,1,A,A Wiley
25/04/09,Fulham,Stoke,1,0,H,1,0,H,L Mason
25/04/09,Hull,Liverpool,1,3,A,0,1,A,M Atkinson
25/04/09,Man United,Tottenham,5,2,H,0,2,A,H Webb
25/04/09,West Brom,Sunderland,3,0,H,1,0,H,M Halsey
25/04/09,West Ham,Chelsea,0,1,A,0,0,D,M Dean
26/04/09,Arsenal,Middlesbrough,2,0,H,1,0,H,C Foy
26/04/09,Blackburn,Wigan,2,0,H,1,0,H,P Walton
27/04/09,Newcastle,Portsmouth,0,0,D,0,0,D,M Riley
02/05/09,Chelsea,Fulham,3,1,H,2,1,H,A Wiley
02/05/09,Man City,Blackburn,3,1,H,3,0,H,M Dean
02/05/09,Middlesbrough,Man United,0,2,A,0,1,A,M Halsey
02/05/09,Portsmouth,Arsenal,0,3,A,0,2,A,L Mason
02/05/09,Stoke,West Ham,0,1,A,0,1,A,P Walton
02/05/09,Tottenham,West Brom,1,0,H,1,0,H,R Styles
02/05/09,Wigan,Bolton,0,0,D,0,0,D,M Jones
03/05/09,Liverpool,Newcastle,3,0,H,2,0,H,P Dowd
03/05/09,Sunderland,Everton,0,2,A,0,0,D,M Atkinson
04/05/09,Aston Villa,Hull,1,0,H,1,0,H,M Dean
09/05/09,Blackburn,Portsmouth,2,0,H,1,0,H,M Riley
09/05/09,Bolton,Sunderland,0,0,D,0,0,D,R Styles
09/05/09,Everton,Tottenham,0,0,D,0,0,D,L Mason
09/05/09,Fulham,Aston Villa,3,1,H,1,1,D,M Halsey
09/05/09,Hull,Stoke,1,2,A,0,1,A,H Webb
09/05/09,West Brom,Wigan,3,1,H,1,1,D,P Walton
09/05/09,West Ham,Liverpool,0,3,A,0,2,A,A Wiley
10/05/09,Arsenal,Chelsea,1,4,A,0,2,A,P Dowd
10/05/09,Man United,Man City,2,0,H,2,0,H,C Foy
11/05/09,Newcastle,Middlesbrough,3,1,H,1,1,D,M Dean
13/05/09,Wigan,Man United,1,2,A,1,0,H,R Styles
16/05/09,Bolton,Hull,1,1,D,1,0,H,P Walton
16/05/09,Everton,West Ham,3,1,H,1,1,D,P Dowd
16/05/09,Man United,Arsenal,0,0,D,0,0,D,M Dean
16/05/09,Middlesbrough,Aston Villa,1,1,D,1,0,H,M Riley
16/05/09,Newcastle,Fulham,0,1,A,0,1,A,H Webb
16/05/09,Stoke,Wigan,2,0,H,0,0,D,L Probert
16/05/09,Tottenham,Man City,2,1,H,1,0,H,M Halsey
17/05/09,Chelsea,Blackburn,2,0,H,1,0,H,R Styles
17/05/09,West Brom,Liverpool,0,2,A,0,1,A,M Atkinson
18/05/09,Portsmouth,Sunderland,3,1,H,0,0,D,A Wiley
24/05/09,Arsenal,Stoke,4,1,H,4,1,H,M Atkinson
24/05/09,Aston Villa,Newcastle,1,0,H,1,0,H,C Foy
24/05/09,Blackburn,West Brom,0,0,D,0,0,D,M Jones
24/05/09,Fulham,Everton,0,2,A,0,1,A,M Riley
24/05/09,Hull,Man United,0,1,A,0,1,A,A Wiley
24/05/09,Liverpool,Tottenham,3,1,H,1,0,H,P Walton
24/05/09,Man City,Bolton,1,0,H,1,0,H,M Clattenburg
24/05/09,Sunderland,Chelsea,2,3,A,0,0,D,M Halsey
24/05/09,West Ham,Middlesbrough,2,1,H,1,0,H,H Webb
24/05/09,Wigan,Portsmouth,1,0,H,1,0,H,P Dowd
