Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
01/01/08,Reading,Portsmouth,0,2,A,0,1,A,M Dean
02/01/08,Blackburn,Sunderland,1,0,H,0,0,D,R Styles
02/01/08,Bolton,Derby,1,0,H,0,0,D,H Webb
02/01/08,Liverpool,Wigan,1,1,D,0,0,D,S Bennett
02/01/08,Newcastle,Man City,0,2,A,0,1,A,M Atkinson
12/01/08,Arsenal,Birmingham,1,1,D,1,0,H,P Dowd
12/01/08,Aston Villa,Reading,3,1,H,1,0,H,U Rennie
12/01/08,Chelsea,Tottenham,2,0,H,1,0,H,A Wiley
12/01/08,Derby,Wigan,0,1,A,0,0,D,M Clattenburg
12/01/08,Everton,Man City,1,0,H,1,0,H,M Halsey
12/01/08,Man United,Newcastle,6,0,H,0,0,D,R Styles
12/01/08,Middlesbrough,Liverpool,1,1,D,1,0,H,A Marriner
12/01/08,West Ham,Fulham,2,1,H,1,1,D,M Riley
13/01/08,Bolton,Blackburn,1,2,A,1,0,H,M Dean
13/01/08,Sunderland,Portsmouth,2,0,H,2,0,H,C Foy
19/01/08,Birmingham,Chelsea,0,1,A,0,0,D,R Styles
19/01/08,Blackburn,Middlesbrough,1,1,D,0,1,A,K Stroud
19/01/08,Fulham,Arsenal,0,3,A,0,2,A,P Walton
19/01/08,Newcastle,Bolton,0,0,D,0,0,D,A Wiley
19/01/08,Portsmouth,Derby,3,1,H,2,1,H,M Dean
19/01/08,Reading,Man United,0,2,A,0,0,D,S Bennett
19/01/08,Tottenham,Sunderland,2,0,H,1,0,H,L Mason
20/01/08,Man City,West Ham,1,1,D,1,1,D,P Dowd
20/01/08,Wigan,Everton,1,2,A,0,2,A,L Probert
21/01/08,Liverpool,Aston Villa,2,2,D,1,0,H,M Clattenburg
26/01/08,Aston Villa,Blackburn,1,1,D,0,0,D,H Webb
29/01/08,Arsenal,Newcastle,3,0,H,1,0,H,M Riley
29/01/08,Bolton,Fulham,0,0,D,0,0,D,M Clattenburg
29/01/08,Middlesbrough,Wigan,1,0,H,1,0,H,R Styles
29/01/08,Sunderland,Birmingham,2,0,H,1,0,H,M Halsey
30/01/08,Chelsea,Reading,1,0,H,1,0,H,M Dean
30/01/08,Derby,Man City,1,1,D,0,0,D,S Bennett
30/01/08,Everton,Tottenham,0,0,D,0,0,D,A Marriner
30/01/08,Man United,Portsmouth,2,0,H,2,0,H,M Atkinson
30/01/08,West Ham,Liverpool,1,0,H,0,0,D,A Wiley
02/02/08,Birmingham,Derby,1,1,D,0,0,D,P Walton
02/02/08,Blackburn,Everton,0,0,D,0,0,D,A Wiley
02/02/08,Liverpool,Sunderland,3,0,H,0,0,D,R Styles
02/02/08,Man City,Arsenal,1,3,A,1,2,A,A Marriner
02/02/08,Portsmouth,Chelsea,1,1,D,0,0,D,H Webb
02/02/08,Reading,Bolton,0,2,A,0,1,A,P Dowd
02/02/08,Tottenham,Man United,1,1,D,1,0,H,M Clattenburg
02/02/08,Wigan,West Ham,1,0,H,1,0,H,M Atkinson
03/02/08,Fulham,Aston Villa,2,1,H,0,0,D,C Foy
03/02/08,Newcastle,Middlesbrough,1,1,D,0,0,D,M Dean
09/02/08,Aston Villa,Newcastle,4,1,H,0,1,A,L Mason
09/02/08,Bolton,Portsmouth,0,1,A,0,0,D,P Walton
09/02/08,Derby,Tottenham,0,3,A,0,0,D,M Atkinson
09/02/08,Everton,Reading,1,0,H,0,0,D,M Halsey
09/02/08,Middlesbrough,Fulham,1,0,H,1,0,H,P Dowd
09/02/08,Sunderland,Wigan,2,0,H,1,0,H,M Dean
09/02/08,West Ham,Birmingham,1,1,D,1,1,D,M Clattenburg
10/02/08,Chelsea,Liverpool,0,0,D,0,0,D,M Riley
10/02/08,Man United,Man City,1,2,A,0,2,A,H Webb
11/02/08,Arsenal,Blackburn,2,0,H,1,0,H,S Bennett
23/02/08,Birmingham,Arsenal,2,2,D,1,0,H,M Dean
23/02/08,Fulham,West Ham,0,1,A,0,0,D,H Webb
23/02/08,Liverpool,Middlesbrough,3,2,H,2,1,H,L Mason
23/02/08,Newcastle,Man United,1,5,A,0,2,A,C Foy
23/02/08,Portsmouth,Sunderland,1,0,H,0,0,D,P Dowd
23/02/08,Wigan,Derby,2,0,H,0,0,D,A Wiley
24/02/08,Blackburn,Bolton,4,1,H,1,0,H,M Clattenburg
24/02/08,Reading,Aston Villa,1,2,A,0,1,A,M Atkinson
25/02/08,Man City,Everton,0,2,A,0,2,A,R Styles
01/03/08,Arsenal,Aston Villa,1,1,D,0,1,A,M Clattenburg
01/03/08,Birmingham,Tottenham,4,1,H,1,0,H,L Probert
01/03/08,Derby,Sunderland,0,0,D,0,0,D,M Riley
01/03/08,Fulham,Man United,0,3,A,0,2,A,M Dean
01/03/08,Man City,Wigan,0,0,D,0,0,D,S Bennett
01/03/08,Middlesbrough,Reading,0,1,A,0,0,D,H Webb
01/03/08,Newcastle,Blackburn,0,1,A,0,0,D,R Styles
01/03/08,West Ham,Chelsea,0,4,A,0,3,A,P Walton
02/03/08,Bolton,Liverpool,1,3,A,0,1,A,P Dowd
02/03/08,Everton,Portsmouth,3,1,H,1,1,D,A Marriner
05/03/08,Liverpool,West Ham,4,0,H,1,0,H,S Bennett
08/03/08,Blackburn,Fulham,1,1,D,0,0,D,M Riley
08/03/08,Liverpool,Newcastle,3,0,H,2,0,H,P Walton
08/03/08,Reading,Man City,2,0,H,0,0,D,U Rennie
09/03/08,Sunderland,Everton,0,1,A,0,0,D,A Wiley
09/03/08,Tottenham,West Ham,4,0,H,2,0,H,C Foy
09/03/08,Wigan,Arsenal,0,0,D,0,0,D,R Styles
12/03/08,Aston Villa,Middlesbrough,1,1,D,0,1,A,S Bennett
12/03/08,Chelsea,Derby,6,1,H,2,0,H,C Foy
12/03/08,Portsmouth,Birmingham,4,2,H,2,2,D,S Tanner
15/03/08,Arsenal,Middlesbrough,1,1,D,0,1,A,M Halsey
15/03/08,Derby,Man United,0,1,A,0,0,D,P Dowd
15/03/08,Liverpool,Reading,2,1,H,1,1,D,A Marriner
15/03/08,Portsmouth,Aston Villa,2,0,H,2,0,H,C Foy
15/03/08,Sunderland,Chelsea,0,1,A,0,1,A,M Dean
15/03/08,West Ham,Blackburn,2,1,H,1,1,D,M Atkinson
16/03/08,Fulham,Everton,1,0,H,0,0,D,S Bennett
16/03/08,Man City,Tottenham,2,1,H,0,1,A,M Clattenburg
16/03/08,Wigan,Bolton,1,0,H,1,0,H,S Tanner
17/03/08,Birmingham,Newcastle,1,1,D,1,0,H,H Webb
19/03/08,Man United,Bolton,2,0,H,2,0,H,A Wiley
19/03/08,Tottenham,Chelsea,4,4,D,1,2,A,M Riley
22/03/08,Aston Villa,Sunderland,0,1,A,0,0,D,H Webb
22/03/08,Blackburn,Wigan,3,1,H,2,1,H,M Dean
22/03/08,Bolton,Man City,0,0,D,0,0,D,A Marriner
22/03/08,Everton,West Ham,1,1,D,1,0,H,M Halsey
22/03/08,Middlesbrough,Derby,1,0,H,1,0,H,M Atkinson
22/03/08,Newcastle,Fulham,2,0,H,1,0,H,A Wiley
22/03/08,Reading,Birmingham,2,1,H,1,0,H,M Riley
22/03/08,Tottenham,Portsmouth,2,0,H,0,0,D,P Dowd
23/03/08,Chelsea,Arsenal,2,1,H,0,0,D,M Clattenburg
23/03/08,Man United,Liverpool,3,0,H,1,0,H,S Bennett
29/03/08,Birmingham,Man City,3,1,H,1,0,H,R Styles
29/03/08,Bolton,Arsenal,2,3,A,2,0,H,C Foy
29/03/08,Derby,Fulham,2,2,D,1,1,D,M Dean
29/03/08,Man United,Aston Villa,4,0,H,2,0,H,M Halsey
29/03/08,Portsmouth,Wigan,2,0,H,1,0,H,A Wiley
29/03/08,Reading,Blackburn,0,0,D,0,0,D,M Clattenburg
29/03/08,Sunderland,West Ham,2,1,H,1,1,D,A Marriner
30/03/08,Chelsea,Middlesbrough,1,0,H,1,0,H,P Dowd
30/03/08,Liverpool,Everton,1,0,H,1,0,H,H Webb
30/03/08,Tottenham,Newcastle,1,4,A,1,1,D,S Bennett
05/04/08,Arsenal,Liverpool,1,1,D,0,1,A,P Dowd
05/04/08,Aston Villa,Bolton,4,0,H,1,0,H,M Atkinson
05/04/08,Blackburn,Tottenham,1,1,D,1,1,D,P Walton
05/04/08,Fulham,Sunderland,1,3,A,0,1,A,M Halsey
05/04/08,Man City,Chelsea,0,2,A,0,1,A,C Foy
05/04/08,Newcastle,Reading,3,0,H,2,0,H,L Probert
05/04/08,Wigan,Birmingham,2,0,H,1,0,H,M Dean
06/04/08,Everton,Derby,1,0,H,0,0,D,A Marriner
06/04/08,Middlesbrough,Man United,2,2,D,1,1,D,M Riley
08/04/08,West Ham,Portsmouth,0,1,A,0,0,D,L Probert
12/04/08,Birmingham,Everton,1,1,D,0,0,D,S Bennett
12/04/08,Bolton,West Ham,1,0,H,0,0,D,P Walton
12/04/08,Derby,Aston Villa,0,6,A,0,3,A,K Stroud
12/04/08,Portsmouth,Newcastle,0,0,D,0,0,D,P Dowd
12/04/08,Reading,Fulham,0,2,A,0,1,A,C Foy
12/04/08,Sunderland,Man City,1,2,A,0,0,D,M Riley
12/04/08,Tottenham,Middlesbrough,1,1,D,1,0,H,M Halsey
13/04/08,Liverpool,Blackburn,3,1,H,0,0,D,A Wiley
13/04/08,Man United,Arsenal,2,1,H,0,0,D,H Webb
14/04/08,Chelsea,Wigan,1,1,D,0,0,D,A Marriner
17/04/08,Everton,Chelsea,0,1,A,0,1,A,M Atkinson
19/04/08,Arsenal,Reading,2,0,H,2,0,H,P Walton
19/04/08,Blackburn,Man United,1,1,D,1,0,H,R Styles
19/04/08,Fulham,Liverpool,0,2,A,0,1,A,M Atkinson
19/04/08,Middlesbrough,Bolton,0,1,A,0,0,D,A Wiley
19/04/08,West Ham,Derby,2,1,H,1,0,H,S Tanner
19/04/08,Wigan,Tottenham,1,1,D,1,1,D,L Probert
20/04/08,Aston Villa,Birmingham,5,1,H,2,0,H,M Clattenburg
20/04/08,Man City,Portsmouth,3,1,H,2,1,H,A Marriner
20/04/08,Newcastle,Sunderland,2,0,H,2,0,H,M Dean
26/04/08,Birmingham,Liverpool,2,2,D,1,0,H,P Walton
26/04/08,Chelsea,Man United,2,1,H,1,0,H,A Wiley
26/04/08,Man City,Fulham,2,3,A,2,0,H,M Dean
26/04/08,Sunderland,Middlesbrough,3,2,H,2,1,H,S Bennett
26/04/08,Tottenham,Bolton,1,1,D,0,0,D,M Clattenburg
26/04/08,West Ham,Newcastle,2,2,D,2,2,D,U Rennie
26/04/08,Wigan,Reading,0,0,D,0,0,D,M Atkinson
27/04/08,Everton,Aston Villa,2,2,D,0,0,D,P Dowd
27/04/08,Portsmouth,Blackburn,0,1,A,0,0,D,M Riley
28/04/08,Derby,Arsenal,2,6,A,1,2,A,A Marriner
03/05/08,Aston Villa,Wigan,0,2,A,0,0,D,R Styles
03/05/08,Blackburn,Derby,3,1,H,1,1,D,U Rennie
03/05/08,Bolton,Sunderland,2,0,H,1,0,H,M Atkinson
03/05/08,Fulham,Birmingham,2,0,H,0,0,D,C Foy
03/05/08,Man United,West Ham,4,1,H,3,1,H,M Riley
03/05/08,Middlesbrough,Portsmouth,2,0,H,1,0,H,P Walton
03/05/08,Reading,Tottenham,0,1,A,0,1,A,H Webb
04/05/08,Arsenal,Everton,1,0,H,0,0,D,A Wiley
04/05/08,Liverpool,Man City,1,0,H,0,0,D,M Halsey
05/05/08,Newcastle,Chelsea,0,2,A,0,0,D,S Bennett
11/05/08,Birmingham,Blackburn,4,1,H,1,0,H,H Webb
11/05/08,Chelsea,Bolton,1,1,D,0,0,D,C Foy
11/05/08,Derby,Reading,0,4,A,0,1,A,M Riley
11/05/08,Everton,Newcastle,3,1,H,1,0,H,P Walton
11/05/08,Middlesbrough,Man City,8,1,H,2,0,H,P Dowd
11/05/08,Portsmouth,Fulham,0,1,A,0,0,D,M Clattenburg
11/05/08,Sunderland,Arsenal,0,1,A,0,1,A,K Stroud
11/05/08,Tottenham,Liverpool,0,2,A,0,0,D,U Rennie
11/05/08,West Ham,Aston Villa,2,2,D,1,1,D,M Dean
11/05/08,Wigan,Man United,0,2,A,0,1,A,S Bennett
