Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee
24/10/04,Newcastle,Man City,4,3,H,0,0,D,S Dunn
24/10/04,Southampton,Birmingham,0,0,D,0,0,D,M Dean
30/10/04,Arsenal,Southampton,2,2,D,0,0,D,M Messias
30/10/04,Birmingham,Crystal Palace,0,1,A,0,1,A,D Gallagher
30/10/04,Blackburn,Liverpool,2,2,D,2,1,H,R Styles
30/10/04,Charlton,Middlesbrough,1,2,A,0,1,A,M Halsey
30/10/04,Everton,Aston Villa,1,1,D,1,1,D,S Dunn
30/10/04,Fulham,Tottenham,2,0,H,1,0,H,A Wiley
30/10/04,Portsmouth,Man United,2,0,H,0,0,D,N Barry
30/10/04,West Brom,Chelsea,1,4,A,0,1,A,B Knight
31/10/04,Bolton,Newcastle,2,1,H,0,0,D,G Poll
01/11/04,Man City,Norwich,1,1,D,1,0,H,S Bennett
06/11/04,Aston Villa,Portsmouth,3,0,H,3,0,H,M Halsey
06/11/04,Chelsea,Everton,1,0,H,0,0,D,M Riley
06/11/04,Crystal Palace,Arsenal,1,1,D,0,0,D,M Dean
06/11/04,Liverpool,Birmingham,0,1,A,0,0,D,U Rennie
06/11/04,Norwich,Blackburn,1,1,D,0,0,D,S Dunn
06/11/04,Southampton,West Brom,2,2,D,1,2,A,S Bennett
06/11/04,Tottenham,Charlton,2,3,A,0,2,A,N Barry
07/11/04,Man United,Man City,0,0,D,0,0,D,G Poll
07/11/04,Middlesbrough,Bolton,1,1,D,0,0,D,P Walton
07/11/04,Newcastle,Fulham,1,4,A,0,1,A,H Webb
13/11/04,Birmingham,Everton,0,1,A,0,0,D,R Styles
13/11/04,Bolton,Aston Villa,1,2,A,1,1,D,A D'Urso
13/11/04,Charlton,Norwich,4,0,H,2,0,H,A Marriner
13/11/04,Fulham,Chelsea,1,4,A,0,1,A,U Rennie
13/11/04,Liverpool,Crystal Palace,3,2,H,2,1,H,P Dowd
13/11/04,Man City,Blackburn,1,1,D,1,0,H,M Clattenburg
13/11/04,Southampton,Portsmouth,2,1,H,1,1,D,G Poll
13/11/04,Tottenham,Arsenal,4,5,A,1,1,D,S Bennett
14/11/04,Newcastle,Man United,1,3,A,0,1,A,M Dean
14/11/04,West Brom,Middlesbrough,1,2,A,1,1,D,S Dunn
20/11/04,Arsenal,West Brom,1,1,D,0,0,D,H Webb
20/11/04,Chelsea,Bolton,2,2,D,1,0,H,D Gallagher
20/11/04,Crystal Palace,Newcastle,0,2,A,0,0,D,M Halsey
20/11/04,Everton,Fulham,1,0,H,0,0,D,G Poll
20/11/04,Man United,Charlton,2,0,H,1,0,H,R Styles
20/11/04,Middlesbrough,Liverpool,2,0,H,1,0,H,S Bennett
20/11/04,Norwich,Southampton,2,1,H,1,1,D,M Riley
20/11/04,Portsmouth,Man City,1,3,A,1,1,D,M Messias
21/11/04,Blackburn,Birmingham,3,3,D,1,3,A,N Barry
22/11/04,Aston Villa,Tottenham,1,0,H,0,0,D,C Foy
27/11/04,Birmingham,Norwich,1,1,D,1,0,H,G Poll
27/11/04,Bolton,Portsmouth,0,1,A,0,1,A,S Dunn
27/11/04,Charlton,Chelsea,0,4,A,0,1,A,M Clattenburg
27/11/04,Fulham,Blackburn,0,2,A,0,1,A,R Styles
27/11/04,Man City,Aston Villa,2,0,H,2,0,H,M Riley
27/11/04,Southampton,Crystal Palace,2,2,D,0,0,D,P Walton
27/11/04,West Brom,Man United,0,3,A,0,0,D,S Bennett
28/11/04,Liverpool,Arsenal,2,1,H,1,0,H,A Wiley
28/11/04,Newcastle,Everton,1,1,D,1,0,H,N Barry
28/11/04,Tottenham,Middlesbrough,2,0,H,0,0,D,P Dowd
04/12/04,Arsenal,Birmingham,3,0,H,1,0,H,D Gallagher
04/12/04,Aston Villa,Liverpool,1,1,D,1,1,D,M Halsey
04/12/04,Blackburn,Tottenham,0,1,A,0,0,D,M Dean
04/12/04,Chelsea,Newcastle,4,0,H,0,0,D,R Styles
04/12/04,Everton,Bolton,3,2,H,1,1,D,H Webb
04/12/04,Man United,Southampton,3,0,H,0,0,D,B Knight
04/12/04,Norwich,Fulham,0,1,A,0,1,A,A Wiley
04/12/04,Portsmouth,West Brom,3,2,H,1,2,A,P Walton
05/12/04,Crystal Palace,Charlton,0,1,A,0,0,D,M Messias
06/12/04,Middlesbrough,Man City,3,2,H,1,1,D,G Poll
11/12/04,Crystal Palace,Blackburn,0,0,D,0,0,D,A Wiley
11/12/04,Everton,Liverpool,1,0,H,0,0,D,S Bennett
11/12/04,Man City,Tottenham,0,1,A,0,0,D,D Gallagher
11/12/04,Newcastle,Portsmouth,1,1,D,1,1,D,M Riley
11/12/04,Norwich,Bolton,3,2,H,1,2,A,B Knight
11/12/04,Southampton,Middlesbrough,2,2,D,1,0,H,N Barry
11/12/04,West Brom,Charlton,0,1,A,0,1,A,C Foy
12/12/04,Arsenal,Chelsea,2,2,D,2,1,H,G Poll
12/12/04,Aston Villa,Birmingham,1,2,A,0,2,A,S Dunn
13/12/04,Fulham,Man United,1,1,D,0,1,A,P Dowd
14/12/04,Liverpool,Portsmouth,1,1,D,0,0,D,M Clattenburg
18/12/04,Birmingham,West Brom,4,0,H,3,0,H,M Riley
18/12/04,Blackburn,Everton,0,0,D,0,0,D,M Halsey
18/12/04,Bolton,Man City,0,1,A,0,0,D,U Rennie
18/12/04,Chelsea,Norwich,4,0,H,3,0,H,M Dean
18/12/04,Man United,Crystal Palace,5,2,H,2,1,H,S Dunn
18/12/04,Middlesbrough,Aston Villa,3,0,H,1,0,H,A D'Urso
18/12/04,Tottenham,Southampton,5,1,H,3,0,H,P Dowd
19/12/04,Liverpool,Newcastle,3,1,H,2,1,H,G Poll
19/12/04,Portsmouth,Arsenal,0,1,A,0,0,D,H Webb
20/12/04,Charlton,Fulham,2,1,H,1,0,H,S Bennett
26/12/04,Arsenal,Fulham,2,0,H,1,0,H,B Knight
26/12/04,Birmingham,Middlesbrough,2,0,H,2,0,H,S Bennett
26/12/04,Blackburn,Newcastle,2,2,D,1,2,A,M Messias
26/12/04,Chelsea,Aston Villa,1,0,H,1,0,H,P Walton
26/12/04,Crystal Palace,Portsmouth,0,1,A,0,0,D,N Barry
26/12/04,Everton,Man City,2,1,H,1,1,D,P Dowd
26/12/04,Man United,Bolton,2,0,H,1,0,H,D Gallagher
26/12/04,Norwich,Tottenham,0,2,A,0,0,D,M Riley
26/12/04,Southampton,Charlton,0,0,D,0,0,D,S Dunn
26/12/04,West Brom,Liverpool,0,5,A,0,1,A,R Styles
28/12/04,Aston Villa,Man United,0,1,A,0,1,A,G Poll
28/12/04,Bolton,Blackburn,0,1,A,0,1,A,R Styles
28/12/04,Charlton,Everton,2,0,H,0,0,D,M Riley
28/12/04,Fulham,Birmingham,2,3,A,1,2,A,M Clattenburg
28/12/04,Liverpool,Southampton,1,0,H,1,0,H,M Halsey
28/12/04,Man City,West Brom,1,1,D,1,0,H,A D'Urso
28/12/04,Middlesbrough,Norwich,2,0,H,0,0,D,H Webb
28/12/04,Portsmouth,Chelsea,0,2,A,0,0,D,A Wiley
28/12/04,Tottenham,Crystal Palace,1,1,D,0,0,D,U Rennie
29/12/04,Newcastle,Arsenal,0,1,A,0,1,A,S Bennett
01/01/05,Aston Villa,Blackburn,1,0,H,0,0,D,H Webb
01/01/05,Bolton,West Brom,1,1,D,0,1,A,M Dean
01/01/05,Charlton,Arsenal,1,3,A,1,1,D,M Halsey
01/01/05,Fulham,Crystal Palace,3,1,H,1,1,D,D Gallagher
01/01/05,Liverpool,Chelsea,0,1,A,0,0,D,M Riley
01/01/05,Man City,Southampton,2,1,H,2,0,H,C Foy
01/01/05,Middlesbrough,Man United,0,2,A,0,1,A,A Wiley
01/01/05,Newcastle,Birmingham,2,1,H,2,0,H,R Styles
01/01/05,Portsmouth,Norwich,1,1,D,0,1,A,P Dowd
01/01/05,Tottenham,Everton,5,2,H,2,1,H,S Dunn
03/01/05,Blackburn,Charlton,1,0,H,1,0,H,A Wiley
03/01/05,Crystal Palace,Aston Villa,2,0,H,1,0,H,A D'Urso
03/01/05,Norwich,Liverpool,1,2,A,0,0,D,H Webb
03/01/05,West Brom,Newcastle,0,0,D,0,0,D,N Barry
04/01/05,Arsenal,Man City,1,1,D,0,1,A,R Styles
04/01/05,Birmingham,Bolton,1,2,A,0,1,A,U Rennie
04/01/05,Chelsea,Middlesbrough,2,0,H,2,0,H,S Bennett
04/01/05,Everton,Portsmouth,2,1,H,1,1,D,P Walton
04/01/05,Man United,Tottenham,0,0,D,0,0,D,M Clattenburg
05/01/05,Southampton,Fulham,3,3,D,2,2,D,G Poll
15/01/05,Aston Villa,Norwich,3,0,H,2,0,H,M Riley
15/01/05,Bolton,Arsenal,1,0,H,1,0,H,M Clattenburg
15/01/05,Charlton,Birmingham,3,1,H,1,0,H,C Foy
15/01/05,Liverpool,Man United,0,1,A,0,1,A,S Bennett
15/01/05,Man City,Crystal Palace,3,1,H,2,1,H,A Marriner
15/01/05,Newcastle,Southampton,2,1,H,2,1,H,U Rennie
15/01/05,Portsmouth,Blackburn,0,1,A,0,0,D,A D'Urso
15/01/05,Tottenham,Chelsea,0,2,A,0,1,A,G Poll
16/01/05,Fulham,West Brom,1,0,H,0,0,D,P Walton
16/01/05,Middlesbrough,Everton,1,1,D,1,0,H,D Gallagher
22/01/05,Birmingham,Fulham,1,2,A,0,0,D,P Dowd
22/01/05,Chelsea,Portsmouth,3,0,H,3,0,H,M Riley
22/01/05,Crystal Palace,Tottenham,3,0,H,0,0,D,C Foy
22/01/05,Everton,Charlton,0,1,A,0,1,A,H Webb
22/01/05,Man United,Aston Villa,3,1,H,1,0,H,M Halsey
22/01/05,Norwich,Middlesbrough,4,4,D,1,1,D,M Messias
22/01/05,Southampton,Liverpool,2,0,H,2,0,H,A Wiley
22/01/05,West Brom,Man City,2,0,H,1,0,H,G Poll
23/01/05,Arsenal,Newcastle,1,0,H,1,0,H,S Dunn
24/01/05,Blackburn,Bolton,0,1,A,0,0,D,S Bennett
01/02/05,Arsenal,Man United,2,4,A,2,1,H,G Poll
01/02/05,Bolton,Tottenham,3,1,H,0,0,D,M Dean
01/02/05,Charlton,Liverpool,1,2,A,1,0,H,N Barry
01/02/05,Portsmouth,Middlesbrough,2,1,H,1,1,D,P Crossley
01/02/05,West Brom,Crystal Palace,2,2,D,0,0,D,D Gallagher
02/02/05,Birmingham,Southampton,2,1,H,2,0,H,P Walton
02/02/05,Blackburn,Chelsea,0,1,A,0,1,A,U Rennie
02/02/05,Everton,Norwich,1,0,H,0,0,D,A Wiley
02/02/05,Fulham,Aston Villa,1,1,D,0,0,D,C Foy
02/02/05,Man City,Newcastle,1,1,D,0,1,A,A D'Urso
05/02/05,Aston Villa,Arsenal,1,3,A,0,3,A,S Bennett
05/02/05,Crystal Palace,Bolton,0,1,A,0,1,A,G Poll
05/02/05,Liverpool,Fulham,3,1,H,1,1,D,R Styles
05/02/05,Man United,Birmingham,2,0,H,0,0,D,D Gallagher
05/02/05,Middlesbrough,Blackburn,1,0,H,1,0,H,M Riley
05/02/05,Newcastle,Charlton,1,1,D,0,0,D,M Halsey
05/02/05,Norwich,West Brom,3,2,H,1,1,D,C Foy
05/02/05,Tottenham,Portsmouth,3,1,H,1,1,D,S Dunn
06/02/05,Chelsea,Man City,0,0,D,0,0,D,H Webb
06/02/05,Southampton,Everton,2,2,D,1,1,D,A D'Urso
12/02/05,Birmingham,Liverpool,2,0,H,2,0,H,H Webb
12/02/05,Blackburn,Norwich,3,0,H,2,0,H,S Dunn
12/02/05,Bolton,Middlesbrough,0,0,D,0,0,D,A Wiley
12/02/05,Everton,Chelsea,0,1,A,0,0,D,M Riley
12/02/05,Portsmouth,Aston Villa,1,2,A,1,1,D,D Gallagher
13/02/05,Man City,Man United,0,2,A,0,0,D,S Bennett
14/02/05,Arsenal,Crystal Palace,5,1,H,3,0,H,R Styles
22/02/05,West Brom,Southampton,0,0,D,0,0,D,M Riley
26/02/05,Aston Villa,Everton,1,3,A,0,1,A,G Poll
26/02/05,Crystal Palace,Birmingham,2,0,H,1,0,H,P Dowd
26/02/05,Man United,Portsmouth,2,1,H,1,0,H,M Halsey
26/02/05,Southampton,Arsenal,1,1,D,0,1,A,A Wiley
26/02/05,Tottenham,Fulham,2,0,H,0,0,D,N Barry
27/02/05,Middlesbrough,Charlton,2,2,D,0,1,A,M Riley
27/02/05,Newcastle,Bolton,2,1,H,1,1,D,S Dunn
28/02/05,Norwich,Man City,2,3,A,2,2,D,R Styles
05/03/05,Arsenal,Portsmouth,3,0,H,1,0,H,C Foy
05/03/05,Aston Villa,Middlesbrough,2,0,H,0,0,D,R Styles
05/03/05,Crystal Palace,Man United,0,0,D,0,0,D,M Clattenburg
05/03/05,Fulham,Charlton,0,0,D,0,0,D,S Bennett
05/03/05,Newcastle,Liverpool,1,0,H,0,0,D,H Webb
05/03/05,Norwich,Chelsea,1,3,A,0,1,A,M Halsey
05/03/05,Southampton,Tottenham,1,0,H,0,0,D,P Walton
06/03/05,Everton,Blackburn,0,1,A,0,0,D,P Dowd
06/03/05,West Brom,Birmingham,2,0,H,0,0,D,S Dunn
07/03/05,Man City,Bolton,0,1,A,0,1,A,A Wiley
15/03/05,Chelsea,West Brom,1,0,H,1,0,H,N Barry
16/03/05,Charlton,Tottenham,2,0,H,1,0,H,C Foy
16/03/05,Liverpool,Blackburn,0,0,D,0,0,D,B Knight
19/03/05,Blackburn,Arsenal,0,1,A,0,1,A,G Poll
19/03/05,Bolton,Norwich,1,0,H,1,0,H,P Walton
19/03/05,Charlton,West Brom,1,4,A,1,1,D,M Halsey
19/03/05,Chelsea,Crystal Palace,4,1,H,1,1,D,P Dowd
19/03/05,Man United,Fulham,1,0,H,1,0,H,A D'Urso
19/03/05,Portsmouth,Newcastle,1,1,D,1,1,D,M Messias
19/03/05,Tottenham,Man City,2,1,H,1,1,D,B Knight
20/03/05,Birmingham,Aston Villa,2,0,H,0,0,D,M Riley
20/03/05,Liverpool,Everton,2,1,H,2,0,H,R Styles
20/03/05,Middlesbrough,Southampton,1,3,A,1,1,D,U Rennie
02/04/05,Arsenal,Norwich,4,1,H,2,1,H,A Wiley
02/04/05,Birmingham,Tottenham,1,1,D,0,0,D,H Webb
02/04/05,Charlton,Man City,2,2,D,1,2,A,R Styles
02/04/05,Crystal Palace,Middlesbrough,0,1,A,0,1,A,S Dunn
02/04/05,Liverpool,Bolton,1,0,H,0,0,D,S Bennett
02/04/05,Man United,Blackburn,0,0,D,0,0,D,M Riley
02/04/05,Newcastle,Aston Villa,0,3,A,0,1,A,B Knight
02/04/05,Southampton,Chelsea,1,3,A,0,2,A,M Halsey
03/04/05,Fulham,Portsmouth,3,1,H,0,1,A,M Clattenburg
03/04/05,West Brom,Everton,1,0,H,0,0,D,G Poll
09/04/05,Blackburn,Southampton,3,0,H,1,0,H,N Barry
09/04/05,Bolton,Fulham,3,1,H,2,0,H,D Gallagher
09/04/05,Chelsea,Birmingham,1,1,D,0,0,D,C Foy
09/04/05,Man City,Liverpool,1,0,H,0,0,D,M Riley
09/04/05,Middlesbrough,Arsenal,0,1,A,0,0,D,P Dowd
09/04/05,Norwich,Man United,2,0,H,0,0,D,H Webb
09/04/05,Portsmouth,Charlton,4,2,H,2,2,D,G Poll
10/04/05,Aston Villa,West Brom,1,1,D,1,0,H,R Styles
10/04/05,Everton,Crystal Palace,4,0,H,1,0,H,U Rennie
10/04/05,Tottenham,Newcastle,1,0,H,1,0,H,S Bennett
16/04/05,Birmingham,Portsmouth,0,0,D,0,0,D,P Walton
16/04/05,Charlton,Bolton,1,2,A,1,1,D,A Wiley
16/04/05,Crystal Palace,Norwich,3,3,D,1,1,D,R Styles
16/04/05,Fulham,Man City,1,1,D,0,1,A,N Barry
16/04/05,Liverpool,Tottenham,2,2,D,1,1,D,M Halsey
16/04/05,Southampton,Aston Villa,2,3,A,2,0,H,A D'Urso
19/04/05,Bolton,Southampton,1,1,D,1,0,H,M Clattenburg
19/04/05,Middlesbrough,Fulham,1,1,D,0,0,D,R Styles
20/04/05,Aston Villa,Charlton,0,0,D,0,0,D,B Knight
20/04/05,Blackburn,Crystal Palace,1,0,H,1,0,H,P Walton
20/04/05,Chelsea,Arsenal,0,0,D,0,0,D,S Bennett
20/04/05,Everton,Man United,1,0,H,0,0,D,P Dowd
20/04/05,Man City,Birmingham,3,0,H,0,0,D,M Atkinson
20/04/05,Norwich,Newcastle,2,1,H,0,0,D,A Marriner
20/04/05,Portsmouth,Liverpool,1,2,A,1,2,A,H Webb
20/04/05,Tottenham,West Brom,1,1,D,0,1,A,C Foy
23/04/05,Aston Villa,Bolton,1,1,D,1,0,H, U Rennie
23/04/05,Blackburn,Man City,0,0,D,0,0,D, C Foy
23/04/05,Chelsea,Fulham,3,1,H,1,1,D, A Wiley
23/04/05,Crystal Palace,Liverpool,1,0,H,1,0,H, D Gallagher
23/04/05,Everton,Birmingham,1,1,D,0,1,A, A D'Urso
23/04/05,Middlesbrough,West Brom,4,0,H,3,0,H, H Webb
23/04/05,Norwich,Charlton,1,0,H,0,0,D, M Atkinson
24/04/05,Man United,Newcastle,2,1,H,0,1,A, N Barry
24/04/05,Portsmouth,Southampton,4,1,H,4,1,H, S Dunn
25/04/05,Arsenal,Tottenham,1,0,H,1,0,H,M Riley
26/04/05,West Brom,Blackburn,1,1,D,1,0,H,S Bennett
27/04/05,Newcastle,Middlesbrough,0,0,D,0,0,D,M Halsey
30/04/05,Birmingham,Blackburn,2,1,H,0,1,A,B Knight
30/04/05,Bolton,Chelsea,0,2,A,0,0,D,S Dunn
30/04/05,Fulham,Everton,2,0,H,2,0,H,S Bennett
30/04/05,Liverpool,Middlesbrough,1,1,D,0,1,A,P Dowd
30/04/05,Man City,Portsmouth,2,0,H,2,0,H,A Marriner
30/04/05,Newcastle,Crystal Palace,0,0,D,0,0,D,A Wiley
30/04/05,Southampton,Norwich,4,3,H,3,3,D,G Poll
01/05/05,Charlton,Man United,0,4,A,0,2,A,D Gallagher
01/05/05,Tottenham,Aston Villa,5,1,H,3,1,H,M Clattenburg
02/05/05,West Brom,Arsenal,0,2,A,0,0,D,N Barry
04/05/05,Fulham,Newcastle,1,3,A,0,1,A,G Poll
07/05/05,Aston Villa,Man City,1,2,A,0,2,A,R Beeby
07/05/05,Blackburn,Fulham,1,3,A,1,1,D,P Dowd
07/05/05,Chelsea,Charlton,1,0,H,0,0,D,M Riley
07/05/05,Crystal Palace,Southampton,2,2,D,1,1,D,H Webb
07/05/05,Everton,Newcastle,2,0,H,1,0,H,B Knight
07/05/05,Man United,West Brom,1,1,D,1,0,H,M Halsey
07/05/05,Middlesbrough,Tottenham,1,0,H,1,0,H,D Gallagher
07/05/05,Norwich,Birmingham,1,0,H,1,0,H,S Bennett
07/05/05,Portsmouth,Bolton,1,1,D,0,1,A,M Messias
08/05/05,Arsenal,Liverpool,3,1,H,2,0,H,G Poll
10/05/05,Man United,Chelsea,1,3,A,1,1,D,G Poll
11/05/05,Arsenal,Everton,7,0,H,3,0,H,A Wiley
15/05/05,Birmingham,Arsenal,2,1,H,0,0,D,D Gallagher
15/05/05,Bolton,Everton,3,2,H,0,1,A,N Barry
15/05/05,Charlton,Crystal Palace,2,2,D,1,0,H,M Clattenburg
15/05/05,Fulham,Norwich,6,0,H,2,0,H,S Dunn
15/05/05,Liverpool,Aston Villa,2,1,H,2,0,H,B Knight
15/05/05,Man City,Middlesbrough,1,1,D,0,1,A,R Styles
15/05/05,Newcastle,Chelsea,1,1,D,1,1,D,H Webb
15/05/05,Southampton,Man United,1,2,A,1,1,D,S Bennett
15/05/05,Tottenham,Blackburn,0,0,D,0,0,D,A Wiley
15/05/05,West Brom,Portsmouth,2,0,H,0,0,D,M Riley
